source,target,night_tram,night_bus,d .875
Moniuszki,Śniadeckich,,15.5,,,15.5,0.0
Monopolowa,Ceglana,,,9.625,,0.0,9.625
Monopolowa,Kolumba,,62.5,174.125,,62.5,174.125
Monopolowa,SĘPOLNO,,60.75,191.5625,,60.75,191.5625
Monopolowa,Volvo,,5.5,11.0,,5.5,11.0
Monte Cassino,Bacciarellego,,16.625,81.25,,16.625,81.25
Monte Cassino,Libelta,,52.5,135.6875,,52.5,135.6875
Monte Cassino,Okrzei,,43.625,218.3125,,43.625,218.3125
Monte Cassino,Spółdzielcza,,19.375,,,19.375,0.0
Morelowskiego,Adamieckiego,,22.625,85.375,,22.625,85.375
Morelowskiego,GIEŁDOWA (Centrum Hurtu),,24.75,84.0,,24.75,84.0
Morwowa,BARDZKA (Cmentarz),,92.625,317.4375,,92.625,317.4375
Morwowa,Krynicka,78.5,54.125,300.9375,251.1875,132.625,552.125
Morwowa,Złotostocka,,43.5,144.1875,,43.5,144.1875
Morwowa,Świeradowska,81.25,,,249.8125,81.25,249.8125
Mosty Warszawskie,Daszyńskiego,92.875,38.75,,377.4375,131.625,377.4375
Mosty Warszawskie,KROMERA,98.875,38.75,,374.4375,137.625,374.4375
Mosty Warszawskie,Wyszyńskiego,,115.625,328.25,,115.625,328.25
Mrozów - Wyzwolenia,Miękinia - Urząd Gminy,,2.75,6.875,,2.75,6.875
Mrozów - Wyzwolenia,Mrozów - Świetlica,,,4.125,,0.0,4.125
Mrozów - Wyzwolenia,Wojnowice - Główna,,,5.5,,0.0,5.5
Mrozów - Świetlica,Mrozów - Wyzwolenia,,2.75,2.75,,2.75,2.75
Mrozów - Świetlica,Żurawiniec,,,4.125,,0.0,4.125
Mroźna,Wilczyce,,13.75,55.5,,13.75,55.5
Mroźna,Zgorzelisko,,16.5,61.5625,,16.5,61.5625
Muchobór Wielki,Muchobór Wielki (Roślinna),,93.75,259.125,,93.75,259.125
Muchobór Wielki,Stanisławowska (W.K. Formaty),,96.875,259.75,,96.875,259.75
Muchobór Wielki (Roślinna),Tyrmanda,,93.75,260.5,,93.75,260.5
Młodych Techników,PL. JANA PAWŁA II,244.25,86.5,165.875,931.6875,330.75,1097.5625
Młodych Techników,Strzegomska (Muzeum Współczesne),,138.375,540.0625,,138.375,540.0625
Młodych Techników,pl. Strzegomski (Muzeum Współczesne),274.875,35.625,,916.375,310.5,916.375
NOWY DWÓR (pętla),Nowy Dwór (Rogowska),,23.25,,,23.25,0.0
NOWY DWÓR (pętla),Nowy Dwór (Stacja kolejowa),,31.5,,,31.5,0.0
NOWY DWÓR (pętla),Zemska,,102.75,341.0625,,102.75,341.0625
Na Grobli,Międzyrzecka,,2.75,2.75,,2.75,2.75
Na Grobli,Rakowiecka,,,3.875,,0.0,3.875
Na Niskich Łąkach,Krakowska,82.875,52.5,85.375,248.4375,135.375,333.8125
Na Niskich Łąkach,Na Niskich Łąkach,,30.375,116.0625,,30.375,116.0625
Na Niskich Łąkach,Rakowiecka,,9.875,33.75,,9.875,33.75
Na Niskich Łąkach,pl. Zgody,74.625,23.25,,252.5625,97.875,252.5625
Na Niskich Łąkach,Świstackiego,,30.375,116.0625,,30.375,116.0625
Na Ostatnim Groszu,Gądowianka,,179.375,296.25,,179.375,296.25
Na Ostatnim Groszu,Hala Orbita,,21.0,15.6875,,21.0,15.6875
Na Ostatnim Groszu,Kwiska,,200.375,515.4375,,200.375,515.4375
Na Ostatnim Groszu,Orlińskiego,,127.0,406.875,,127.0,406.875
Na Szańcach,Jedności Narodowej,163.625,53.125,85.9375,516.125,216.75,602.0625
Na Szańcach,pl. Bema,154.125,63.625,81.25,503.4375,217.75,584.6875
Narodowe Forum Muzyki,Renoma,127.25,98.125,10.1875,390.375,225.375,400.5625
Narodowe Forum Muzyki,Rynek,211.875,,,627.6875,211.875,627.6875
Narodowe Forum Muzyki,Zamkowa,208.875,,,497.6875,208.875,497.6875
Narodowe Forum Muzyki,pl. Legionów,242.125,,,762.625,242.125,762.625
Niedziałkowskiego,Mikołowska,,52.5,138.5625,,52.5,138.5625
Niedziałkowskiego,Zagrodnicza,,56.375,144.8125,,56.375,144.8125
Niedźwiedzia,Głogowska,,17.125,99.125,,17.125,99.125
Niedźwiedzia,Kwiska,,22.125,95.0,,22.125,95.0
Niedźwiedzia,Małopanewska,276.625,35.625,,915.5,312.25,915.5
Niedźwiedzia,ZACHODNIA (Stacja kolejowa),244.25,43.375,,931.6875,287.625,931.6875
Nowodworska,Centrum Zarządzania Kryzysowego,,180.25,626.4375,,180.25,626.4375
Nowodworska,MUCHOBÓR MAŁY (Stacja kolejowa),,61.25,114.5,,61.25,114.5
Nowodworska,Nowy Dwór,,333.25,946.3125,,333.25,946.3125
Nowodworska,Szkocka,,59.0,211.0625,,59.0,211.0625
Nowowiejska,Daszyńskiego,98.875,38.75,,374.4375,137.625,374.4375
Nowowiejska,Jedności Narodowej,156.875,63.625,81.25,502.0625,220.5,583.3125
Nowowiejska,Słonimskiego,,18.25,84.0,,18.25,84.0
Nowowiejska,Słowiańska,79.0,34.875,,258.6875,113.875,258.6875
Nowowiejska,Wyszyńskiego,86.375,27.125,,250.0,113.5,250.0
Nowy Dom,Bierdzany,,10.5,33.4375,,10.5,33.4375
Nowy Dom,Opatowicka nr 59,,13.75,31.8125,,13.75,31.8125
Nowy Dwór,Chociebuska,,162.375,376.625,,162.375,376.625
Nowy Dwór,Nowodworska,,297.75,953.375,,297.75,953.375
Nowy Dwór,Rogowska,,295.875,806.6875,,295.875,806.6875
Nowy Dwór (Rogowska),Chociebuska,,62.5,179.8125,,62.5,179.8125
Nowy Dwór (Rogowska),NOWY DWÓR (pętla),,27.625,1.625,,27.625,1.625
Nowy Dwór (Rogowska),Nowy Dwór (Stacja kolejowa),,48.0,177.3125,,48.0,177.3125
Nowy Dwór (Stacja kolejowa),Kołobrzeska,,98.875,262.6875,,98.875,262.6875
Nowy Dwór (Stacja kolejowa),NOWY DWÓR (pętla),,23.25,,,23.25,0.0
Nowy Dwór (Stacja kolejowa),Nowy Dwór (Rogowska),,42.0,178.4375,,42.0,178.4375
Nowy Dwór (Stacja kolejowa),Zemska,,18.25,84.5625,,18.25,84.5625
Nyska,Bardzka,60.75,,,247.3125,60.75,247.3125
Nyska,Transbud,59.0,92.25,226.875,248.1875,151.25,475.0625
OPATOWICE,Opatowicka nr 127,,9.875,21.8125,,9.875,21.8125
OPATOWICE,Opatowicka nr 85,,10.5,33.4375,,10.5,33.4375
OPORÓW,GRABISZYŃSKA (Cmentarz II),108.375,,,378.0,108.375,378.0
OPORÓW,GRABISZYŃSKA (Cmentarz),,104.75,288.0625,,104.75,288.0625
OPORÓW,Solskiego,,79.375,209.1875,,79.375,209.1875
OSIEDLE SOBIESKIEGO,Królewska,,153.5,326.5625,,153.5,326.5625
OSOBOWICE,Jarocińska,,54.125,103.75,,54.125,103.75
OSOBOWICE,OSOBOWICKA (Cmentarz),,108.375,303.375,,108.375,303.375
OSOBOWICE,most Milenijny,,14.25,52.4375,,14.25,52.4375
OSOBOWICE,pl. Wyzwolenia,,69.125,249.8125,,69.125,249.8125
OSOBOWICE (Stacja kolejowa),Kominiarska,,113.75,288.125,,113.75,288.125
OSOBOWICKA (Cmentarz II),OSOBOWICKA (Cmentarz),,172.75,473.6875,,172.75,473.6875
OSOBOWICKA (Cmentarz II),Serbska (C.K. Agora),,75.75,352.125,,75.75,352.125
OSOBOWICKA (Cmentarz II),Łużycka,,86.125,131.75,,86.125,131.75
OSOBOWICKA (Cmentarz),OSOBOWICE,,106.75,301.125,,106.75,301.125
OSOBOWICKA (Cmentarz),OSOBOWICKA (Cmentarz II),,164.625,482.5,,164.625,482.5
OSOBOWICKA (Cmentarz),most Milenijny,,66.0,172.5625,,66.0,172.5625
Obornicka (Obwodnica),Irysowa,,212.375,151.9375,,212.375,151.9375
Obornicka (Obwodnica),Ostowa,,111.0,289.5,,111.0,289.5
Obornicka (Obwodnica),most Milenijny,,268.75,158.625,,268.75,158.625
Oboźna,Gałczyńskiego,,40.375,97.75,,40.375,97.75
Oboźna,Parafialna,,45.0,99.125,,45.0,99.125
Odolanowska,Odrodzenia Polski,,5.5,14.375,,5.5,14.375
Odolanowska,Pruszowice - las,,6.0,12.75,,6.0,12.75
Odrodzenia Polski,Odolanowska,,6.0,12.75,,6.0,12.75
Odrodzenia Polski,ZAKRZÓW,,5.5,14.375,,5.5,14.375
Ogród Botaniczny,GALERIA DOMINIKAŃSKA,,12.125,55.875,,12.125,55.875
Ogród Botaniczny,Górnickiego,90.625,19.375,,251.1875,110.0,251.1875
Ogród Botaniczny,Katedra,92.875,99.625,227.1875,249.25,192.5,476.4375
Ogród Botaniczny,Wyszyńskiego,,122.375,393.9375,,122.375,393.9375
Ogród Botaniczny,pl. Bema,100.125,,,263.0,100.125,263.0
Ogród Botaniczny,Świętokrzyska,,50.875,186.4375,,50.875,186.4375
Ojca Beyzyma,Aleja Pracy,96.75,65.625,174.0625,250.625,162.375,424.6875
Ojca Beyzyma,Aleja Wędrowców,,17.625,66.125,,17.625,66.125
Ojca Beyzyma,GRABISZYNEK,48.625,,,127.375,48.625,127.375
Ojca Beyzyma,Mielecka,136.0,54.25,105.75,387.625,190.25,493.375
Okrzei,Monte Cassino,,42.0,216.9375,,42.0,216.9375
Okrzei,Partyzantów,,43.625,218.3125,,43.625,218.3125
Olbrachtowska,Arachidowa,,36.5,99.125,,36.5,99.125
Olbrachtowska,Stoszowska,,50.875,97.75,,50.875,97.75
Oleśniczka,Kątna,,2.75,10.75,,2.75,10.75
Oleśniczka,Oleśniczka - skrzy.,,,4.125,,0.0,4.125
Oleśniczka - skrzy.,Oleśniczka,,2.75,2.75,,2.75,2.75
Oleśniczka - skrzy.,Raków IV,,,4.125,,0.0,4.125
Olsztyńska,C.H. Korona,,40.375,49.9375,,40.375,49.9375
Olsztyńska,Kowalska 56,,39.75,51.625,,39.75,51.625
Opatowicka nr 127,OPATOWICE,,9.375,22.0625,,9.375,22.0625
Opatowicka nr 127,Zalewowa,,9.875,21.8125,,9.875,21.8125
Opatowicka nr 59,Nowy Dom,,10.5,33.4375,,10.5,33.4375
Opatowicka nr 59,Opatowicka nr 85,,13.75,31.8125,,13.75,31.8125
Opatowicka nr 85,OPATOWICE,,13.75,31.8125,,13.75,31.8125
Opatowicka nr 85,Opatowicka nr 59,,10.5,33.4375,,10.5,33.4375
Orla,Hallera,,32.75,123.3125,,32.75,123.3125
Orla,Jastrzębia,355.5,45.75,,521.5,401.25,521.5
Orla,KRZYKI,125.5,74.75,121.9375,491.625,200.25,613.5625
Orla,Zajezdnia BOREK,139.0,,,75.375,139.0,75.375
Orlińskiego,Drzewieckiego,,124.25,408.25,,124.25,408.25
Orlińskiego,Na Ostatnim Groszu,,133.0,415.9375,,133.0,415.9375
Orzechowa,Bardzka,,29.25,172.125,,29.25,172.125
Orzechowa,ROD Bajki,,35.875,163.3125,,35.875,163.3125
Os. Przyjaźni,Skarbowców,,83.875,288.8125,,83.875,288.8125
Os. Przyjaźni,Zimowa,,58.875,293.25,,58.875,293.25
Osiniecka,Jerzmanowo (Cmentarz),,24.875,87.5,,24.875,87.5
Osiniecka,PORT LOTNICZY,,24.375,87.75,,24.375,87.75
Ostowa,OSOBOWICE (Stacja kolejowa),,111.0,289.5,,111.0,289.5
Ostrowskiego,FAT,,77.625,169.3125,,77.625,169.3125
Ostrowskiego,Końcowa,,70.0,170.9375,,70.0,170.9375
Otyńska,Centrum Zarządzania Kryzysowego,,191.125,628.125,,191.125,628.125
Otyńska,Fabryczna,,176.375,628.375,,176.375,628.375
Owczarska,Brzezińska,,12.625,44.1875,,12.625,44.1875
Owczarska,Dolnobrzeska,,10.5,42.8125,,10.5,42.8125
Oławska,Wita Stwosza,50.375,,,128.5,50.375,128.5
Ołtaszyn,Kurpiów,,45.0,99.125,,45.0,99.125
Ołtaszyn,Kutrzeby,,20.5,64.75,,20.5,64.75
Ołtaszyn,Strachowskiego,,40.375,97.75,,40.375,97.75
Ołtaszyn,Świt,,13.25,64.75,,13.25,64.75
Ożynowa,Malinowa,,33.125,153.5,,33.125,153.5
Ożynowa,rondo Św. Ojca Pio,,28.125,155.4375,,28.125,155.4375
PARK POŁUDNIOWY,Hippiczna,,27.875,,,27.875,0.0
PARK POŁUDNIOWY,KRZYKI,,41.5,66.125,,41.5,66.125
PARK POŁUDNIOWY,Pułtuska,66.875,,,253.375,66.875,253.375
PARK POŁUDNIOWY,Wyścigowa,,6.5,35.6875,,6.5,35.6875
PAWŁOWICE (Widawska),Przebiśniegowa,,59.125,88.125,,59.125,88.125
PETRUSEWICZA,Borowska,,34.875,,,34.875,0.0
PETRUSEWICZA,DWORZEC AUTOBUSOWY,,476.125,128.0625,,476.125,128.0625
PETRUSEWICZA,Joannitów,,19.375,,,19.375,0.0
PETRUSEWICZA,Sanocka,,19.875,,,19.875,0.0
PILCZYCE,Metalowców,171.25,71.375,103.25,679.6875,242.625,782.9375
PILCZYCE,PILCZYCE,,63.875,206.5,,63.875,206.5
PILCZYCE,Stadion Wrocław (Lotnicza),129.25,31.75,,377.75,161.0,377.75
PILCZYCKA (Anima),Kolista,81.25,,,247.875,81.25,247.875
PILCZYCKA (Anima),Modra,84.0,,,246.5,84.0,246.5
PL. GRUNWALDZKI,Bujwida,31.375,97.5,331.5625,170.6875,128.875,502.25
PL. GRUNWALDZKI,Katedra,,5.5,79.75,,5.5,79.75
PL. GRUNWALDZKI,Kliniki,190.75,116.625,341.6875,624.9375,307.375,966.625
PL. GRUNWALDZKI,Kochanowskiego,,76.75,263.3125,,76.75,263.3125
PL. GRUNWALDZKI,PL. GRUNWALDZKI,,79.5,437.875,,79.5,437.875
PL. GRUNWALDZKI,Piastowska,62.875,69.75,85.375,256.25,132.625,341.625
PL. GRUNWALDZKI,Reja,85.75,134.875,496.8125,256.125,220.625,752.9375
PL. GRUNWALDZKI,most Grunwaldzki,98.75,137.75,382.1875,546.125,236.5,928.3125
PL. JANA PAWŁA II,DW. ŚWIEBODZKI,,57.0,85.9375,,57.0,85.9375
PL. JANA PAWŁA II,Dmowskiego,82.875,79.875,140.125,370.3125,162.75,510.4375
PL. JANA PAWŁA II,Inowrocławska,,116.625,459.9375,,116.625,459.9375
PL. JANA PAWŁA II,Młodych Techników,280.375,174.0,540.0625,913.625,454.375,1453.6875
PL. JANA PAWŁA II,PL. JANA PAWŁA II,40.875,25.375,178.5625,125.75,66.25,304.3125
PL. JANA PAWŁA II,Rynek,269.25,121.375,187.375,1051.875,390.625,1239.25
PL. JANA PAWŁA II,pl. Orląt Lwowskich,,117.625,350.5,,117.625,350.5
PL. STASZICA,DWORZEC NADODRZE,,28.75,83.5,,28.75,83.5
PL. STASZICA,Dubois,,164.5,295.4375,,164.5,295.4375
PL. STASZICA,Kleczkowska,,177.0,502.875,,177.0,502.875
PL. STASZICA,Pomorska,,34.125,14.5625,,34.125,14.5625
POCZTA POLSKA,Awicenny,,37.0,113.875,,37.0,113.875
POLANOWICE,KRZYŻANOWICE,,10.5,36.4375,,10.5,36.4375
POLANOWICE,Ługowa,,90.5,217.9375,,90.5,217.9375
POPOWICE (Stacja kolejowa),Długa,,5.5,84.9375,,5.5,84.9375
POPOWICE (Stacja kolejowa),Popowice,,119.875,469.5625,,119.875,469.5625
POPOWICE (Stacja kolejowa),Rysia,,2.75,79.75,,2.75,79.75
POPOWICE (Stacja kolejowa),Ścinawska,,130.25,468.1875,,130.25,468.1875
PORT LOTNICZY,Osiniecka,,24.875,87.5,,24.875,87.5
PORT LOTNICZY,Rdestowa,,72.5,125.375,,72.5,125.375
POŚWIĘCKA (Ośrodek zdrowia),Poświęcka,,29.875,85.8125,,29.875,85.8125
POŚWIĘTNE,Kępińska,,36.5,94.1875,,36.5,94.1875
POŚWIĘTNE,Wołowska,144.625,550.25,562.375,621.125,694.875,1183.5
POŚWIĘTNE,Zajezdnia Obornicka,,96.5,64.1875,,96.5,64.1875
POŚWIĘTNE,Żmigrodzka (Obwodnica),,50.25,155.0625,,50.25,155.0625
PRACZE ODRZAŃSKIE,JANÓWEK (WOŚ),,13.25,17.9375,,13.25,17.9375
PRACZE ODRZAŃSKIE,PRACZE ODRZAŃSKIE,,40.875,63.875,,40.875,63.875
PRACZE ODRZAŃSKIE,PRACZE ODRZAŃSKIE (Stacja kolejowa),,84.0,164.4375,,84.0,164.4375
PRACZE ODRZAŃSKIE,Zbożowa,,28.75,83.1875,,28.75,83.1875
PRACZE ODRZAŃSKIE (Stacja kolejowa),PRACZE ODRZAŃSKIE,,83.5,164.6875,,83.5,164.6875
PRACZE ODRZAŃSKIE (Stacja kolejowa),STABŁOWICKA (Ośrodek zdrowia),,87.875,162.5,,87.875,162.5
PSIE POLE (Stacja kolejowa),BIERUTOWSKA (Ośrodek zdrowia),,5.5,74.25,,5.5,74.25
PSIE POLE (Stacja kolejowa),Dobroszycka,,20.375,71.25,,20.375,71.25
PSIE POLE (Stacja kolejowa),Królewska,,13.75,46.75,,13.75,46.75
PSIE POLE (Stacja kolejowa),Psie Pole (Rondo Lotników Polskich),,30.25,104.5625,,30.25,104.5625
Palacha,Szewczenki,,16.5,61.5625,,16.5,61.5625
Palacha,Zgorzelisko,,16.5,54.125,,16.5,54.125
Paprotna,Bezpieczna,,113.125,148.25,,113.125,148.25
Paprotna,Irysowa,,55.875,191.875,,55.875,191.875
Paprotna,POŚWIĘTNE,,67.375,208.375,,67.375,208.375
Paprotna,Wołowska,,19.375,,,19.375,0.0
Paprotna,Zajezdnia Obornicka,,289.75,210.0,,289.75,210.0
Parafialna,Oboźna,,40.375,97.75,,40.375,97.75
Parafialna,Wojszyce,,58.25,163.875,,58.25,163.875
Parafialna,Świt,,20.5,64.75,,20.5,64.75
Park Brochowski,Chińska,,13.75,88.375,,13.75,88.375
Park Brochowski,ROD Mieczyk,,15.375,82.625,,15.375,82.625
Park Stabłowicki,Główna,,59.125,214.625,,59.125,214.625
Park Stabłowicki,Stabłowice,,76.25,209.9375,,76.25,209.9375
Park Staromiejski,GALERIA DOMINIKAŃSKA,,,,119.375,0.0,119.375
Park Szczytnicki,8 Maja,,30.375,124.75,,30.375,124.75
Park Szczytnicki,Mickiewicza,,27.625,119.3125,,27.625,119.3125
Park Tysiąclecia,MIŃSKA (Rondo Rotm. Pileckiego),,68.625,127.3125,,68.625,127.3125
Park Tysiąclecia,Zagłoby,,71.375,125.9375,,71.375,125.9375
Park Wschodni,Armii Krajowej,74.625,23.25,,252.5625,97.875,252.5625
Park Wschodni,Armii Krajowej (Bogedaina),,33.625,67.8125,,33.625,67.8125
Park Wschodni,KRAKOWSKA (Centrum handlowe),,19.875,82.625,,19.875,82.625
Park Wschodni,Karwińska,79.0,81.75,152.375,250.375,160.75,402.75
Park Zachodni,Bajana,186.0,16.25,,672.3125,202.25,672.3125
Park Zachodni,DH Astra,168.5,40.0,80.125,681.0625,208.5,761.1875
Park Zachodni,Szybowcowa,,21.5,83.4375,,21.5,83.4375
Partynice,Bielany Wrocławskie - Makro,,10.5,29.0625,,10.5,29.0625
Partynice,Biskupice Podgórne LG Electronics,,3.875,16.25,,3.875,16.25
Partynice,Hippiczna,,19.375,,,19.375,0.0
Partynice,Husarska,,45.0,99.125,,45.0,99.125
Partynice,KRZYKI,,6.625,14.875,,6.625,14.875
Partynice,Przyjaźni,,29.875,130.6875,,29.875,130.6875
Partyzantów,Okrzei,,42.0,216.9375,,42.0,216.9375
Partyzantów,Tramwajowa,,39.75,220.25,,39.75,220.25
Pasikurowice - Energetyczna,Pasikurowice - Wrocławska (na wys. nr 14),,2.75,2.75,,2.75,2.75
Pasikurowice - Energetyczna,Pasikurowice - n/ż,,2.75,6.875,,2.75,6.875
Pasikurowice - Energetyczna,Pasikurowice - skrzy. Malinowa,,2.75,12.375,,2.75,12.375
Pasikurowice - Wrocławska (na wys. nr 14),Pasikurowice - n/ż,,,2.75,,0.0,2.75
Pasikurowice - Wrocławska (na wys. nr 14),Siedlec - Wrocławska/szkoła,,2.75,4.125,,2.75,4.125
Pasikurowice - cmentarz,Pasikurowice - skrzy. Malinowa,,5.5,9.625,,5.5,9.625
Pasikurowice - cmentarz,Ramiszów,,2.75,12.375,,2.75,12.375
Pasikurowice - n/ż,Bukowina,,2.75,9.625,,2.75,9.625
Pasikurowice - n/ż,Pasikurowice - Energetyczna,,2.75,12.375,,2.75,12.375
Pasikurowice - n/ż,Pasikurowice - Wrocławska (na wys. nr 14),,,1.375,,0.0,1.375
Pasikurowice - skrzy. Malinowa,Pasikurowice - Energetyczna,,5.5,9.625,,5.5,9.625
Pasikurowice - skrzy. Malinowa,Pasikurowice - cmentarz,,2.75,12.375,,2.75,12.375
Paulińska,DWORZEC NADODRZE,96.25,104.875,121.9375,374.4375,201.125,496.375
Paulińska,Dubois,135.5,101.625,119.5625,366.75,237.125,486.3125
Pawłowice,Starodębowa,,88.875,185.875,,88.875,185.875
Pawłowicka,Malwowa,,61.875,100.5,,61.875,100.5
Pawłowicka,Przebiśniegowa,,64.625,97.75,,64.625,97.75
Pereca,Grabiszyńska,120.0,85.25,85.125,490.25,205.25,575.375
Pereca,Stalowa,118.875,69.625,87.875,495.75,188.5,583.625
Perzowa,LIPA PIOTROWSKA,,23.75,70.875,,23.75,70.875
Perzowa,Tymiankowa,,19.375,,,19.375,0.0
Perzowa,Zajączkowska,,47.0,68.9375,,47.0,68.9375
Piastowska,Grunwaldzka,91.75,,,250.625,91.75,250.625
Piastowska,Górnickiego,91.25,34.875,85.375,254.75,126.125,340.125
Piastowska,PL. GRUNWALDZKI,83.625,46.5,,251.375,130.125,251.375
Piastowska,Prusa,60.125,34.875,,257.625,95.0,257.625
Piecowice,Bielawa,,,23.25,,0.0,23.25
Piecowice,Kamień - skrzy. Rubinowa,,2.75,8.25,,2.75,8.25
Piecowice,Kiełczów - Akacjowa,,11.0,37.0,,11.0,37.0
Pietrzykowice,Brzezia Łąka - cmentarz,,5.5,11.875,,5.5,11.875
Pietrzykowice,Śliwice,,5.5,11.875,,5.5,11.875
Pietrzykowice - Wrocławska/Stawowa,Jaszkotle - kościół,,2.75,8.25,,2.75,8.25
Pietrzykowice - Wrocławska/Stawowa,Pietrzykowice - zakład,,2.75,8.25,,2.75,8.25
Pietrzykowice - zakład,Biskupice Podgórne LG Chem Energy I,,2.75,8.25,,2.75,8.25
Pietrzykowice - zakład,Pietrzykowice - Wrocławska/Stawowa,,2.75,8.25,,2.75,8.25
Piołunowa,Jasińskiej,,48.125,94.5,,48.125,94.5
Piołunowa,Kaczorowskiego,,24.375,87.75,,24.375,87.75
Piramowicza,Chełmońskiego,146.375,42.625,,507.4375,189.0,507.4375
Piramowicza,Spółdzielcza,160.0,42.625,,500.625,202.625,500.625
Pisarzowice - Graniczna,Pisarzowice - Odrzańska,,6.625,17.125,,6.625,17.125
Pisarzowice - Graniczna,Wilkszyn (pętla),,6.625,18.5,,6.625,18.5
Pisarzowice - Kolejowa,Brzezinka Średzka - ul. Główna,,6.625,17.125,,6.625,17.125
Pisarzowice - Kolejowa,Pisarzowice - Szkolna,,6.625,18.5,,6.625,18.5
Pisarzowice - Odrzańska,Pisarzowice - Graniczna,,6.625,18.5,,6.625,18.5
Pisarzowice - Odrzańska,Pisarzowice - Szkolna,,6.625,17.125,,6.625,17.125
Pisarzowice - Szkolna,Pisarzowice - Kolejowa,,6.625,17.125,,6.625,17.125
Pisarzowice - Szkolna,Pisarzowice - Odrzańska,,6.625,18.5,,6.625,18.5
Piwnika - Ponurego,ROD Źródło Zdrowia,,27.125,81.25,,27.125,81.25
Piwnika - Ponurego,Zakrzowska,,29.875,81.25,,29.875,81.25
Piłsudskiego,EPI,,31.5,118.125,,31.5,118.125
Piłsudskiego,Zielińskiego,,27.5,115.375,,27.5,115.375
Piłsudskiego,pl. Legionów,,45.75,232.0625,,45.75,232.0625
Pl. Hirszfelda,Arkady (Capitol),,19.875,100.5,,19.875,100.5
Pl. Hirszfelda,Komandorska,,33.75,97.0,,33.75,97.0
Pl. Hirszfelda,Krucza,,50.75,200.0,,50.75,200.0
Pl. SOLIDARNOŚCI,PL. JANA PAWŁA II,,103.875,390.9375,,103.875,390.9375
Poczta Główna,DWORCOWA,,40.375,179.8125,,40.375,179.8125
Poczta Główna,GALERIA DOMINIKAŃSKA,,52.0,116.4375,,52.0,116.4375
Poczta Główna,Wzgórze Partyzantów,,21.0,84.5625,,21.0,84.5625
Pola,Broniewskiego,,255.375,475.125,,255.375,475.125
Pola,Kasprowicza,,317.75,443.8125,,317.75,443.8125
Polanowicka,Rondo Obrońców Grodna,,133.125,356.5,,133.125,356.5
Polanowicka,Widawa,,18.75,70.0625,,18.75,70.0625
Poleska,KIEŁCZOWSKA (LZN),,71.25,261.3125,,71.25,261.3125
Poleska,Kiełczowska,,103.375,287.125,,103.375,287.125
Poleska,LITEWSKA,,13.75,2.75,,13.75,2.75
Poleska,Szewczenki,,40.875,46.75,,40.875,46.75
Polkowicka,Hartmana,,16.0,73.25,,16.0,73.25
Polkowicka,Wolska,,18.75,74.625,,18.75,74.625
Pomorska,Dmowskiego,71.875,124.625,233.25,242.9375,196.5,476.1875
Pomorska,Dubois,77.375,85.875,223.8125,373.0625,163.25,596.875
Pomorska,PL. STASZICA,,158.75,333.8125,,158.75,333.8125
Pomorska,pl. Bema,,5.5,83.5625,,5.5,83.5625
Popowice,POPOWICE (Stacja kolejowa),,130.25,468.1875,,130.25,468.1875
Popowice,Rysia,,119.875,469.5625,,119.875,469.5625
Poprzeczna,Redycka,,64.875,149.0,,64.875,149.0
Poprzeczna,Sołtysowicka,,61.625,150.375,,61.625,150.375
Połabian,Kwiatkowskiego,,2.75,17.375,,2.75,17.375
Połabian,Słoneczna,,20.875,85.375,,20.875,85.375
Poświęcka,POŚWIĘCKA (Ośrodek zdrowia),,28.75,86.375,,28.75,86.375
Poświęcka,Żmigrodzka (Obwodnica),,28.75,86.375,,28.75,86.375
Pracze Widawskie,Grawerska,,14.375,47.5,,14.375,47.5
Prudnicka,Gajowa,120.0,27.125,,378.3125,147.125,378.3125
Prudnicka,Hubska (Dawida),16.5,52.5,235.1875,121.5625,69.0,356.75
Prudnicka,Kamienna,146.875,89.5,228.3125,494.6875,236.375,723.0
Prusa,Piastowska,86.375,27.125,,250.0,113.5,250.0
Prusa,Wyszyńskiego,60.125,34.875,,257.625,95.0,257.625
Pruszowice,Domaszczyn Stawowa,,13.75,23.0,,13.75,23.0
Pruszowice - las,Domaszczyn - skrzy.,,3.25,8.125,,3.25,8.125
Pruszowice - las,Domaszczyn Stawowa,,2.75,4.625,,2.75,4.625
Pruszowice - las,Odolanowska,,5.5,14.375,,5.5,14.375
Przebiśniegowa,PAWŁOWICE (Widawska),,59.125,88.125,,59.125,88.125
Przebiśniegowa,Pawłowicka,,61.875,100.5,,61.875,100.5
Przebiśniegowa,Ramiszów,,5.5,9.625,,5.5,9.625
Przedwiośnie (Stacja kolejowa),Azaliowa,,64.625,97.75,,64.625,97.75
Przedwiośnie (Stacja kolejowa),Królewska,,31.0,,,31.0,0.0
Przedwiośnie (Stacja kolejowa),Wallenroda,,59.0,218.125,,59.0,218.125
Przedwiośnie (Stacja kolejowa),ZAKRZÓW,,62.875,114.3125,,62.875,114.3125
Przybyszewskiego,Czajkowskiego,,164.625,461.8125,,164.625,461.8125
Przybyły,Graniczna,,71.375,125.9375,,71.375,125.9375
Przybyły,Zagłoby,,71.375,125.9375,,71.375,125.9375
Przyjaźni,Braterska,95.625,,,248.4375,95.625,248.4375
Przyjaźni,KRZYKI,,27.125,98.3125,,27.125,98.3125
Przyjaźni,PARK POŁUDNIOWY,,2.75,32.375,,2.75,32.375
Przyjaźni,Partynice,,27.625,128.1875,,27.625,128.1875
