stop,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree
Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.000700401628767334,8.25,Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.0007687822661172015,5.5,Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.0007863463811668317,5.5,Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.0005533013648100314,,Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.0007399251409589376,8.25,Siedlec - Wrocławska/szkoła,2,0.0,0.039023504855250024,0.00516591313136787,0.0005550416281221097,
Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0008649760422407117,22.0,Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0008658284529272278,8.25,Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0008856097446534464,8.25,Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0005533013648100314,,Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0009137859547553341,22.0,Pasikurowice - cmentarz,2,0.0,0.04512777457102377,0.02209324124720617,0.0005550416281221097,
Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.0005769770866696444,22.0,Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.000699056829187541,8.25,Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.0007150279413103486,8.25,Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.0005533013648100314,,Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.0006095347999949765,22.0,Ramiszów,2,0.0,0.04690482683392419,0.02404843651533972,0.0005550416281221097,
Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.0015591345545757909,373.125,Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.0014142076795992421,175.0,Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.001446516720244283,175.0,Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.0005533013648100314,,Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.0016470446635691546,373.125,Starodębowa,3,0.3333333333333333,0.053625989898360045,0.016156479495272668,0.0005550416281221097,
Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0015929432867316177,298.75,Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0017354356096264617,188.375,Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0017750838291115305,188.375,Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0005533013648100314,,Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0016827979819826792,298.75,Pawłowicka,3,0.0,0.05115393766357364,0.030260364933998588,0.0005550416281221097,
Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.0009990302968692457,139.25,Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.0011340874232446366,91.25,Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.001160227336804337,91.25,Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.0005533013648100314,,Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.0010557141781446758,139.25,Zajączkowska,2,0.0,0.049610614364003464,0.0046457481657958145,0.0005550416281221097,
Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.000631205095113624,500.0,Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.0007499439061814888,227.0,Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.0004807220597615629,54.25,Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.0025700193491060594,500.0,Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.0001844111138431276,,Prusa,2,0.0,0.07429805615550755,0.0008703671466622928,0.002777387801214981,172.75
Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.0009637258659135826,35.625,Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.00106788658045918,13.25,Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.001092305430107905,13.25,Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.0005533013648100314,,Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.0010181371172878172,35.625,Pisarzowice - Graniczna,2,0.0,0.03419211195928753,0.005682873183184527,0.0005550416281221097,
Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0010797484665564456,37.0,Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0011226108031244643,13.25,Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0011482737478154292,13.25,Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0005533013648100314,,Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0011406984287878716,37.0,Pisarzowice - Odrzańska,2,0.0,0.03337343319492413,0.004004900264044215,0.0005550416281221097,
Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0011217055141569123,49.4375,Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0011694975906287404,16.0,Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0011962587987640457,16.0,Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0005533013648100314,,Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0011850707360540444,49.4375,Wilkszyn (pętla),2,0.0,0.03518533671548973,0.007591257729845058,0.0005550416281221097,
Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0010869777638378016,35.625,Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0011519772917642024,13.25,Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0011783102947458197,13.25,Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0005533013648100314,,Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0011483325548842986,35.625,Pisarzowice - Szkolna,2,0.0,0.03267104813281161,0.0025106184946994976,0.0005550416281221097,
Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0006864120804897665,161.125,Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0007193415673798162,59.75,Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0007357732114173965,59.75,Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0005533013648100314,,Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0007249282466783134,161.125,Piwnika - Ponurego,2,0.0,0.05881146139643028,0.00926983783198419,0.0005550416281221097,
ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0009350117740979679,162.5,ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0009404805192700553,57.0,ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0009619657424100284,57.0,ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0005533013648100314,,ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0009876494479831878,162.5,ROD Źródło Zdrowia,2,0.0,0.05556991470664254,0.006960500311340931,0.0005550416281221097,
Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.001991947564343604,1181.4375,Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.002123044036729404,444.875,Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.002171510128590227,444.875,Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.0005533013648100314,,Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.002101483860823339,1181.4375,Zakrzowska,4,0.5,0.062445541678768514,0.011573760727725585,0.0005550416281221097,
Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0007065004100048083,763.0,Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0006341948236891306,224.0,Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0009798967197481143,224.0,Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0005533013648100314,,Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0011734037786887439,763.0,Poczta Główna,4,0.5,0.07841706938998814,0.0006859167233309851,0.0005550416281221097,
Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0010076690888162793,137.375,Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0008754722435429204,40.25,Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0008957762996550446,40.25,Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0005533013648100314,,Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0010659613858810145,137.375,Widawa,2,0.0,0.05599687459304597,0.01445192333053821,0.0005550416281221097,
Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0008285754955024832,159.25,Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0007310010152824665,34.75,Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0008103460781202358,34.75,Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0005533013648100314,,Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0009707260880736691,159.25,Wolska,3,0.3333333333333333,0.044974375065369734,0.0075393395566578,0.0005550416281221097,
Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.001048601643704677,299.375,Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.0011016371283897076,126.5,Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.0011286963932841572,126.5,Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.0005533013648100314,,Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.0011094274326645046,299.375,Poprzeczna,2,0.0,0.05728368747085859,0.006960500311340931,0.0005550416281221097,
Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.001212701901821097,922.25,Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.0011618775001388919,332.0,Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.0012128357413576617,332.0,Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.0005533013648100314,,Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.0013086589082092674,922.25,Przybyszewskiego,2,0.0,0.06494487237577405,0.0001981978323451643,0.0005550416281221097,
Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.0005343333479887824,29.25,Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.00044876208134581936,5.5,Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.00045903913271022015,5.5,Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.0005533013648100314,,Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.000564680428531233,29.25,Psary - Szkoła,2,0.0,0.05048133364639587,0.003419716924320151,0.0005550416281221097,
Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.001242275282166802,116.75,Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.0011310928991036028,34.625,Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.0011570922537495391,34.625,Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.0005533013648100314,,Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.0013131923697736192,116.75,Psary - Wolności,3,0.0,0.05310280950910775,0.01225900024528494,0.0005550416281221097,
Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0009454653797247116,63.8125,Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0011240350245248518,30.25,Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0011497901990773407,30.25,Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0005533013648100314,,Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0009990827875144045,63.8125,Szymanów - skrzyż.,2,0.0,0.05043988269794721,0.0046457481657958145,0.0005550416281221097,
Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.000638126634346869,296.125,Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.0006571121663032491,98.25,Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.0006721139627725236,98.25,Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.0005533013648100314,,Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.0006732361925960149,296.125,Psie Pole (Gorlicka),2,1.0,0.06214770920653274,0.0,0.0005550416281221097,
Pustecka,2,1.0,0.040134403584095577,0.0,0.0009391266143056376,129.125,Pustecka,2,1.0,0.040134403584095577,0.0,0.0008711649950430718,35.75,Pustecka,2,1.0,0.040134403584095577,0.0,0.0009049818919662245,35.75,Pustecka,2,1.0,0.040134403584095577,0.0,0.0005533013648100314,,Pustecka,2,1.0,0.040134403584095577,0.0,0.0010083130417888704,129.125,Pustecka,2,1.0,0.040134403584095577,0.0,0.0005550416281221097,
Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0011702654966025293,139.25,Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0012745191989784858,91.25,Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0013037925823506237,91.25,Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0005533013648100314,,Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0012365079233374683,139.25,Pęgowska,2,0.0,0.04727352682497801,0.002325581395348837,0.0005550416281221097,
ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0006768346481456737,70.3125,ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0007045149957481929,44.25,ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0007206746510941059,44.25,ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0005533013648100314,,ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0007151160966489868,70.3125,ŚWINIARY,1,0.0,0.045141987297254736,0.0,0.0005550416281221097,
SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.00046155986773993395,214.25,SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.0004012812928070252,55.0,SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.0005357914003599301,55.0,SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.0005533013648100314,,SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.0006235891458694857,214.25,SPISKA (Ośrodek sportu),2,0.0,0.06573918361106865,0.0009530074290577187,0.0005550416281221097,
Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0007411400932149351,170.75,Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0006679192230917378,29.625,Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0006890031665493031,29.625,Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0005533013648100314,,Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0007927670349168032,170.75,Tunelowa,2,0.0,0.0482576735312272,0.004062527081160842,0.0005550416281221097,
Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0009922553309981766,129.5,Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0012800000589614923,41.0,Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0013107213525380217,41.0,Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0005533013648100314,,Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0010504732303659083,129.5,Wysoka,2,0.0,0.050277696579947385,9.552300764364548e-05,0.0005550416281221097,
Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0013125293108093873,370.375,Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0011075780775907974,89.25,Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0013370202306040725,89.25,Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0005533013648100314,,Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0016810624909060867,370.375,Rubczaka,3,0.3333333333333333,0.043309664098302864,0.0001300125274730683,0.0005550416281221097,
Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.0010908351619031689,12.375,Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.0009200552678813516,2.75,Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.000941075467648466,,Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.0005533013648100314,,Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.0011524052409136501,12.375,Łowęcice - Staw,3,0.0,0.0324589545197207,0.0,0.0005550416281221097,
Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.0013971107716509608,20.625,Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.001550699491202919,5.5,Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.001586127811893813,,Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.0005533013648100314,,Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.0014759494424404925,20.625,Raków - skrzy.,3,0.3333333333333333,0.03693682085641885,0.00744175732940386,0.0005550416281221097,
Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0010241498348775885,13.75,Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0008382159411907676,2.75,Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0008573663848074662,,Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0005533013648100314,,Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0010819423987207314,13.75,Raków II,3,0.3333333333333333,0.03704820574677982,0.0030229756616577427,0.0005550416281221097,
Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.0008103457025440584,8.25,Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.00017916865742952705,0.0,Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.00018326206475259628,,Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.0005533013648100314,,Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.0008560733463575277,8.25,Raków III,2,0.0,0.03565357986816467,0.005173029495524555,0.0005550416281221097,
Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0011635218225510564,1257.625,Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0011517513243445463,365.25,Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0013515889526512016,365.25,Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0005533013648100314,,Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0014202210463367766,1257.625,Śrubowa,3,0.0,0.06933247339567881,0.00536629900911103,0.0005550416281221097,
Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.0012397905237318924,1348.875,Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.0012833258785863442,584.75,Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.0007378851206069707,108.5,Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.003899443663108641,1348.875,Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.0001844111138431276,,Wielka,2,0.0,0.07265968232510983,2.27029440284442e-05,0.003467498719583658,476.25
TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0007498531003696786,132.125,TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0007699348844082463,40.75,TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0008416032032131838,40.75,TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0005533013648100314,,TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0008496309656765355,132.125,TRZMIELOWICKA (Stacja kolejowa),3,0.3333333333333333,0.043388325513344435,0.01802687902148829,0.0005550416281221097,
RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.0004506110589006142,53.0,RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.00042176947278106935,6.625,RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.0004320189643480745,6.625,RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.0005533013648100314,,RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.0004778793401793821,53.0,RĘDZIŃSKA,1,0.0,0.050965983169373,0.0,0.0005550416281221097,
Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0006495302822770868,106.0,Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0005708254478859821,13.25,Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0005853103519893613,13.25,Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0005533013648100314,,Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0006905134737323635,106.0,Turoszowska,2,0.0,0.05369965657196379,0.0023255813953488367,0.0005550416281221097,
Stabłowicka,2,1.0,0.043062440538781235,0.0,0.001114298706541602,329.125,Stabłowicka,2,1.0,0.043062440538781235,0.0,0.001254800790868695,167.5,Stabłowicka,2,1.0,0.043062440538781235,0.0,0.001287992057758821,167.5,Stabłowicka,2,1.0,0.043062440538781235,0.0,0.0005533013648100314,,Stabłowicka,2,1.0,0.043062440538781235,0.0,0.0011817262401031428,329.125,Stabłowicka,2,1.0,0.043062440538781235,0.0,0.0005550416281221097,
SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0006554792251268352,31.75,SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0007595944424129515,17.125,SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0007769725685822272,17.125,SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0005533013648100314,,SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0006925423523753331,31.75,SZYMANÓW,1,0.0,0.04582756048172226,0.0,0.0005550416281221097,
Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0011315730263387817,63.5,Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0013657077293727637,34.25,Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0013969658913638376,34.25,Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0005533013648100314,,Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0011956029141934235,63.5,Szymanów (Widawska),2,0.0,0.04802591165466019,0.002325581395348837,0.0005550416281221097,
Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0006801338135540112,22.375,Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0006902602452511904,9.375,Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0007060331888242075,9.375,Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0005533013648100314,,Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0007185154099239221,22.375,Samotwór - Leśna,1,0.0,0.03286959180553432,0.0,0.0005550416281221097,
Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.0005251213154891733,5.5,Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.00017916865742952705,0.0,Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.00018326206475259628,,Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.0005533013648100314,,Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.0005547537985870006,5.5,Siedlec - Wrocławska/sklep,2,0.0,0.039023504855250024,0.00516591313136787,0.0005550416281221097,
Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.001089072182100142,15.125,Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.0011634475708746537,11.0,Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.0011900284743439906,11.0,Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.0005533013648100314,,Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.0011505283025327162,15.125,Siedlec - skrzy. Osiedlowa,2,0.0,0.03655840843393981,0.0021568255859075154,0.0005550416281221097,
Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0010764632388741877,15.125,Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0011460650131360777,11.0,Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0011722487830655736,11.0,Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0005533013648100314,,Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0011372078401726423,15.125,Tokary - osiedle,2,0.0,0.035547472409374614,0.0007436084865220961,0.0005550416281221097,
Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.0012485811607734268,274.375,Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.00131781457334561,110.5,Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.0013493562206063903,110.5,Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.0005533013648100314,,Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.0013205110355743268,274.375,Strumykowa,2,0.0,0.0373490836445757,0.0046457481657958145,0.0005550416281221097,
Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.001514469294515655,499.3125,Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.0014044851259886499,209.125,Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.0014366831389794818,209.125,Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.0005533013648100314,,Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.0016000186268489414,499.3125,Strachowice General Aviation,3,1.0,0.04576415495955726,0.0,0.0005550416281221097,
