stop,day_tram_degree,day_tram_clusterring_coefficient,day_tram_closeness,day_tram_betwennesses,day_tram_page_rank,day_tram_weighted_degree,stop,night_tram_degree,night_tram_clusterring_coefficient,night_tram_closeness,night_tram_betwennesses,night_tram_page_rank,night_tram_weighted_degree,stop,night_bus_degree,night_bus_clusterring_coefficient,night_bus_closeness,night_bus_betwennesses,night_bus_page_rank,night_bus_weighted_degree,stop,night_degree,night_clusterring_coefficient,night_closeness,night_betwennesses,night_page_rank,night_weighted_degree,index,day_degree,day_clusterring_coefficient,day_closeness,day_betwennesses,day_page_rank,day_weighted_degree,stop,day_bus_degree,day_bus_clusterring_coefficient,day_bus_closeness,day_bus_betwennesses,day_bus_page_rank,day_bus_weighted_degree
DWORZEC GŁÓWNY,5.0,0.0,0.10679012345679012,0.011695120311869875,0.010251930904731463,360.5,,,,,,,,SOŁTYSOWICE,1.0,0.0,0.04643365169680959,0.0,0.001363156955635832,1.125,SOŁTYSOWICE,1.0,0.0,0.04643365169680959,0.0,0.001363156955635832,1.125,BARDZKA (Cmentarz),3,0.03527451566018299,0.052932849141379947,0.04405609551398327,0.001184157740971777,93.0,BIERUTOWSKA (Wiadukt),2.0,0.0,0.049179327597778995,0.11213414916079711,0.0012116243240919452,15.0625
Joannitów,3.0,0.03579775271679992,0.09177718832891246,0.08905766904153785,0.005410873409955529,106.125,,,,,,,,Bajana,3.0,0.026956543276992415,0.06726523403002649,0.08849667933509925,0.0023213840575777075,11.625,Bajana,3.0,0.026956543276992415,0.06726523403002649,0.08849667933509925,0.0023213840575777075,11.625,Buforowa-Rondo,3,0.029074640405012526,0.05039259346068206,0.04184151392912256,0.001442575500787986,90.375,Bierutowska 75,2.0,0.0,0.05115186901059846,0.11374011682567081,0.0011185460535627471,15.0625
Sanocka,4.0,0.024437616815022045,0.09138932910723718,0.0790428821078102,0.005322115317833644,83.25,,,,,,,,Metalowców,4.0,0.013478271638496206,0.06429375351716377,0.0970766632116396,0.0032961562360683677,17.5,Metalowców,4.0,0.013478271638496206,0.06429375351716377,0.0970766632116396,0.0032961562360683677,17.5,GAJ - pętla,5,0.04398039419565723,0.055739192429839914,0.055359124996615855,0.0008452282272372238,70.75,Mirków - Sportowa,2.0,0.0,0.047442462770027664,0.11056208868270578,0.0012957202104291463,15.0625
Pułaskiego,2.0,0.0,0.09868796349115802,0.02291974727785993,0.0009502179829126442,1.25,,,,,,,,Park Zachodni,2.0,0.0,0.07043773119605426,0.09151982801643058,0.0013628564776961439,5.0,Park Zachodni,2.0,0.0,0.07043773119605426,0.09151982801643058,0.0013628564776961439,5.0,Morwowa,5,0.04398039419565723,0.055739192429839914,0.0,0.0020894292144758844,210.25,BLACHARSKA,1.0,0.0,0.05678055653399084,0.0,0.0006567440448066329,9.4375
Wzgórze Partyzantów,3.0,0.08948513714124275,0.11541027351567712,0.0,0.006204510398014057,179.0,,,,,,,,Bardzka,3.0,0.015767286005375573,0.05973075414978434,0.009040654151790856,0.002601926556870734,8.5,Bardzka,3.0,0.015767286005375573,0.05973075414978434,0.009040654151790856,0.002601926556870734,8.5,BARTOSZOWICE,1,0.0,0.04853273137697517,0.0,0.0005393136297324783,11.0,BLIZANOWICE,1.0,0.0,0.034574468085106384,0.0,0.0003551200992503503,0.625
DWORZEC NADODRZE,7.0,0.006725198874358615,0.0998268897864974,0.24835327328942064,0.011857642503566813,319.9375,,,,,,,,Kamienna,2.0,0.0,0.06297368058426348,0.01266843256938846,0.001496396257439301,5.0,Kamienna,2.0,0.0,0.06297368058426348,0.01266843256938846,0.001496396257439301,5.0,Bacciarellego,2,0.0,0.05100527845323528,0.002325581395348837,0.0008590531808421383,22.0,TRESTNO (pętla),2.0,0.0,0.03581108099702315,0.0024813895781637717,0.0011747697770401533,3.6875
PL. STASZICA,4.0,0.01301462334341893,0.10659272951324707,0.250436886678317,0.0052099591754248675,101.75,,,,,,,,Nyska,2.0,0.04730185801612672,0.05662247552967414,0.0,0.0016480201694115152,5.0,Nyska,2.0,0.04730185801612672,0.05662247552967414,0.0,0.0016480201694115152,5.0,BIERUTOWSKA (Ośrodek zdrowia),2,0.03126023179624047,0.05862304021813224,0.0,0.0004969339427236576,10.5,BROCHÓW,2.0,0.0,0.041168658698539175,0.007425673905337299,0.001494495931856732,48.375
Paulińska,2.0,0.0,0.10402886349969934,0.0,0.0036456855458071695,69.125,,,,,,,,Bałtycka,4.0,0.01789735710698254,0.08002101208194712,0.1353778775896708,0.00505681006504931,39.75,Bałtycka,4.0,0.01789735710698254,0.08002101208194712,0.1353778775896708,0.00505681006504931,39.75,Dobroszycka,3,0.01042007726541349,0.058807439824945296,0.11157917535262744,0.0009411236154088277,20.0,Chińska,4.0,0.013958341787889449,0.042920283295170135,0.01321147295901854,0.002368311023388055,83.6875
Słowiańska,4.0,0.05818976103873549,0.09686450167973125,0.014249227046646055,0.005128072764430386,93.375,,,,,,,,Bezpieczna,3.0,0.0,0.07880669080876013,0.0038773081500249533,0.0032023358844988324,23.25,Bezpieczna,3.0,0.0,0.07880669080876013,0.0038773081500249533,0.0032023358844988324,23.25,PSIE POLE (Stacja kolejowa),4,0.005210038632706745,0.06212975003612195,0.11955762514551804,0.001021114636495167,33.25,BROCHÓW (Stacja kolejowa),2.0,0.0,0.044742977684023535,0.014879090054405622,0.001343727681381793,50.5
Daszyńskiego,2.0,0.0,0.08658658658658659,0.07810189541605055,0.006152498298026261,103.0,,,,,,,,Broniewskiego,4.0,0.01789735710698254,0.07681963355185746,0.14953389125622227,0.0041737961817509064,32.0,Broniewskiego,4.0,0.01789735710698254,0.07681963355185746,0.14953389125622227,0.0041737961817509064,32.0,BIERUTOWSKA (Wiadukt),2,0.0,0.05120266730173851,0.10667352519154234,0.0011356569111406708,15.0625,Topolowa,2.0,0.0,0.04672734651284132,0.017234098300016952,0.0013235392813486606,51.5
Mosty Warszawskie,2.0,0.0,0.08016682113067655,0.06734776179594032,0.006891564140383973,103.0,,,,,,,,Kleczkowska,3.0,0.0,0.07876594277835229,0.1890507633050533,0.0020868887667461686,14.0,Kleczkowska,3.0,0.0,0.07876594277835229,0.1890507633050533,0.0020868887667461686,14.0,Bierutowska 75,2,0.0,0.05338299193047796,0.10823022985082707,0.0010484345579934722,15.0625,BRZEZINA (pętla),1.0,0.0,0.029726340635833886,0.0,0.0010825017945775984,4.125
Nowowiejska,5.0,0.028188657748882674,0.09402173913043478,0.17757763140207017,0.009177673711145567,170.125,,,,,,,,Berenta,3.0,0.026185930658501513,0.07041602465331279,0.1318892599843884,0.0031600774554753157,18.625,Berenta,3.0,0.026185930658501513,0.07041602465331279,0.1318892599843884,0.0031600774554753157,18.625,Mirków - Sportowa,2,0.0,0.0492836676217765,0.10514660096921785,0.0012144682213480699,15.0625,Brzezina - Kościół,3.0,0.0,0.03063590406324832,0.010757825624585791,0.0021097133850109264,8.25
Dmowskiego,2.0,0.0,0.10758706467661691,0.21373840569969083,0.003380647762382886,81.75,,,,,,,,KROMERA,7.0,0.0,0.07060095782481075,0.15427015752364137,0.004721020628122881,32.25,KROMERA,7.0,0.0,0.07060095782481075,0.15427015752364137,0.004721020628122881,32.25,BISKUPIN,1,0.0,0.05049022485762931,0.0,0.0007469788708920957,68.5,Monte Cassino,3.0,0.0,0.050919198938656894,0.006941725875807222,0.0016762609624354663,54.75
PL. JANA PAWŁA II,5.0,0.0,0.11248374512353707,0.280682887484877,0.00911662240572049,351.375,,,,,,,,Kasprowicza,5.0,0.026185930658501513,0.07100683654443754,0.13531549515656394,0.0023688779594474556,13.125,Kasprowicza,5.0,0.026185930658501513,0.07100683654443754,0.13531549515656394,0.0023688779594474556,13.125,Spółdzielcza,2,0.0,0.05317175714109064,0.002325581395348837,0.0013476772776883092,137.0,Bagatela,2.0,0.0,0.04897909577053962,0.0024813895781637717,0.0013672021579383858,43.0625
Pomorska,3.0,0.02602924668683786,0.10705445544554455,0.221266299233768,0.004044372245905151,81.75,,,,,,,,pl. Daniłowskiego,4.0,0.013092965329250757,0.06824970131421744,0.03870590041844217,0.003208973286136381,14.375,pl. Daniłowskiego,4.0,0.013092965329250757,0.06824970131421744,0.03870590041844217,0.003208973286136381,14.375,BLACHARSKA,1,0.0,0.058980865509910156,0.0,0.0005829238944141345,9.4375,Redycka,2.0,0.0,0.051491726825528654,0.004956614213276205,0.0012456063790758057,43.0625
Dubois,6.0,0.0052058493373675725,0.1131458469587966,0.3917193171125151,0.00749156667120522,170.375,,,,,,,,Paprotna,5.0,0.01176285514028914,0.07774753317454916,0.04935890053360974,0.0018901201176005158,9.0,Paprotna,5.0,0.01176285514028914,0.07774753317454916,0.04935890053360974,0.0018901201176005158,9.0,BLIZANOWICE,1,0.0,0.036741145811082156,0.0,0.0003328272364589267,0.625,SOŁTYSOWICE,1.0,0.0,0.04669486124789989,0.0,0.000766091183569413,21.5
Uniwersytet Wrocławski,2.0,0.0,0.11374095989480605,0.07198548191961285,0.003916776618521916,100.75,,,,,,,,Różanka,2.0,0.0,0.0751521131392863,0.004021267611040731,0.001923534020994436,9.75,Różanka,2.0,0.0,0.0751521131392863,0.004021267611040731,0.001923534020994436,9.75,TRESTNO (pętla),2,0.0,0.038140855064750755,0.002325581395348837,0.0011009483889973385,3.6875,Bajana,2.0,0.08471325479184302,0.06306235818793522,0.0,0.000665923507610741,21.625
pl. Bema,4.0,0.0,0.11270358306188925,0.21595644575883857,0.008666121913715612,206.375,,,,,,,,Borowska,4.0,0.07487594661577172,0.07509037134406836,0.013369035279665247,0.0014915380204012518,20.0,Borowska,4.0,0.07487594661577172,0.07509037134406836,0.013369035279665247,0.0014915380204012518,20.0,BROCHÓW,2,0.0,0.044175056502979246,0.006960500311340931,0.001381973808000717,48.375,Park Zachodni,3.0,0.028237751597281008,0.06627199473770762,0.2953100195736942,0.0009305082044788851,33.0
Dworska,2.0,0.0,0.056132381570408826,0.011560693641618498,0.005798419684318447,35.0,,,,,,,,DWORZEC AUTOBUSOWY,8.0,0.09438960217296098,0.07964447542697804,0.004913816269338555,0.009010101135025487,193.875,DWORZEC AUTOBUSOWY,8.0,0.09438960217296098,0.07964447542697804,0.004913816269338555,0.009010101135025487,193.875,Chińska,4,0.009397561067567709,0.04619930163846361,0.010130763191379916,0.0021756132385525547,83.6875,Bardzka,5.0,0.025019895994034445,0.05799395596488703,0.00356025461214802,0.002506894288183511,174.0625
Górnicza,2.0,0.0,0.059409340659340656,0.022986960612985618,0.004962148205062385,35.0,,,,,,,,PETRUSEWICZA,7.0,0.06470579025646274,0.07593885011631771,0.023599754309186535,0.0066716626857839375,120.0,PETRUSEWICZA,7.0,0.06470579025646274,0.07593885011631771,0.023599754309186535,0.0066716626857839375,120.0,BROCHÓW (Stacja kolejowa),2,0.0,0.048325466396943136,0.0013726074126214907,0.001198763475303588,50.5,Kamienna,4.0,0.023832450649975925,0.06070191293869558,0.0042014086894872306,0.0017289742447134594,116.0625
STADION WROCŁAW (Królewiecka),1.0,0.0,0.053165334972341736,0.0,0.003326397331352579,17.5,,,,,,,,Śliczna,3.0,0.0,0.07277070063694267,0.15252025029751623,0.001705592653806219,10.75,Śliczna,3.0,0.0,0.07277070063694267,0.15252025029751623,0.001705592653806219,10.75,Topolowa,2,0.0,0.05065677092536962,0.003587188997482199,0.0011238547045831781,51.5,Krynicka,3.0,0.04816762317836365,0.055013309671694766,0.0011435969360233033,0.001269805743892951,86.5
Fiołkowa,2.0,0.0,0.06130403968816442,0.03427880091410136,0.006692691428894558,139.25,,,,,,,,Borowska (Szpital),3.0,0.008758935887114473,0.06134228187919463,0.0814186725018235,0.001961261646726774,6.75,Borowska (Szpital),3.0,0.008758935887114473,0.06134228187919463,0.0814186725018235,0.001961261646726774,6.75,BRZEZINA (pętla),1,0.0,0.03253878168747635,0.0,0.0010145700747068449,4.125,Nyska,2.0,0.25019895994034447,0.05498703779506072,0.0,0.001058444527628895,65.125
GRABISZYŃSKA (Cmentarz),2.0,0.0,0.05785953177257525,0.022986960612985618,0.006271440564311055,120.875,,,,,,,,Działkowa,3.0,0.008758935887114473,0.06486870120652945,0.12952512572459596,0.0024830885769741213,10.0,Działkowa,3.0,0.008758935887114473,0.06486870120652945,0.12952512572459596,0.0024830885769741213,10.0,Brzezina - Kościół,3,0.0,0.03363184857846779,0.010100982754419686,0.001977303639605369,8.25,Orzechowa,2.0,0.0,0.05825804119985544,0.0010727000909329099,0.0007298991834841767,45.0
GAJ,1.0,0.0,0.05757071547420965,0.0,0.0035424701926981567,34.5,,,,,,,,GAJ,4.0,0.009033347082238881,0.06145777299623453,0.0949460631886061,0.0020241609118077917,7.0,GAJ,4.0,0.009033347082238881,0.06145777299623453,0.0949460631886061,0.0020241609118077917,7.0,Monte Cassino,3,0.0,0.05373656585853537,0.011156834610282372,0.0013258316664491628,54.75,Bałtycka,6.0,0.052967021288645694,0.065683318392959,0.044560208375075135,0.00237046413345281,249.3125
Świeradowska,2.0,0.0,0.06106600776561948,0.011560693641618498,0.006306826416896275,69.0,,,,,,,,Przystankowa,2.0,0.0,0.05798020806901802,0.02950209221083343,0.002313409230960046,7.5,Przystankowa,2.0,0.0,0.05798020806901802,0.02950209221083343,0.002313409230960046,7.5,Bagatela,2,0.0,0.05125148986889154,0.002325581395348837,0.0012808037234365672,43.0625,Bezpieczna,3.0,0.0,0.06447484201263899,0.00011405144644976341,0.0015240214268967,142.6875
GALERIA DOMINIKAŃSKA,7.0,0.03640776312195651,0.12321937321937322,0.2328269928753865,0.012119608347338882,353.25,,,,,,,,Braterska,2.0,0.0,0.051580135440180586,0.0021497946178356177,0.0021864312739099676,6.0,Braterska,2.0,0.0,0.051580135440180586,0.0021497946178356177,0.0021864312739099676,6.0,Redycka,2,0.0,0.05400992275325001,0.0046457481657958145,0.0011665075808851022,43.0625,Broniewskiego,5.0,0.05617185254384606,0.06402923419129329,0.032057703866960524,0.0026940176749842373,280.25
Oławska,4.0,0.007853729049671234,0.1178474114441417,0.22153515257427076,0.004371536716362994,99.75,,,,,,,,Przyjaźni,3.0,0.0,0.054217582156839486,0.018422012361319053,0.0024818923664755026,7.0,Przyjaźni,3.0,0.0,0.054217582156839486,0.018422012361319053,0.0024818923664755026,7.0,SOŁTYSOWICE,1,0.0,0.048755598389931404,0.0,0.0007177675644969906,21.5,Kamieńskiego,5.0,0.09545178612679464,0.06301798279906176,0.004235315876269592,0.002606371494994206,280.5625
Park Staromiejski,5.0,0.11497790544373263,0.11906400550584996,0.0,0.006527565554963585,210.875,,,,,,,,Brochowska,2.0,0.0,0.04277824581110175,0.004376367614879651,0.002526786859637556,6.0,Brochowska,2.0,0.0,0.04277824581110175,0.004376367614879651,0.002526786859637556,6.0,Bajana,3,0.07646986516722844,0.0706713780918728,0.0,0.0014375165330289376,178.5625,Kleczkowska,3.0,0.041424917868673125,0.06711074104912573,0.02355932987069032,0.0008712542687725468,66.6875
Urząd Wojewódzki,4.0,0.036299718084240526,0.11792774369461487,0.3384191423578438,0.007070697403403332,161.625,,,,,,,,KSIĘŻE WIELKIE,1.0,0.0,0.0410270221743424,0.0,0.001401395332376529,3.0,KSIĘŻE WIELKIE,1.0,0.0,0.0410270221743424,0.0,0.001401395332376529,3.0,Metalowców,5,0.011650763051400285,0.06818362007452629,0.2846973675898602,0.0019332695575590853,219.625,Mochnackiego,4.0,0.032978468058520095,0.06187624750499002,0.03886071852411263,0.0008616600724030989,68.125
pl. Nowy Targ,2.0,0.0,0.11434236615994713,0.0028901734104046246,0.005584345712424028,151.875,,,,,,,,Sosnowiecka,2.0,0.0,0.0446768990126112,0.008733540634957196,0.002371976259028092,6.0,Sosnowiecka,2.0,0.0,0.0446768990126112,0.008733540634957196,0.002371976259028092,6.0,Park Zachodni,3,0.03763398832922749,0.07359233270580182,0.0,0.001406470682404561,189.9375,most Osobowicki,4.0,0.0434402128083746,0.06552845528455284,0.004383274509501718,0.0010885719543470623,80.5
pl. Wróblewskiego,4.0,0.036299718084240526,0.11548731642189586,0.46336873235649956,0.00597381549147615,101.375,,,,,,,,Brodzka,2.0,0.0,0.041689472723955484,0.0344734922645783,0.0021356232888172393,5.5,Brodzka,2.0,0.0,0.041689472723955484,0.0344734922645783,0.0021356232888172393,5.5,Bardzka,5,0.017337013171241013,0.06146369353916524,0.009659690824918103,0.0024539091021212028,278.5,Berenta,3.0,0.13276128862276135,0.06779946164199192,0.004697686605119985,0.0014445509033289869,165.4375
Świdnicka,6.0,0.05438574423230206,0.12226148409893993,0.21367119236456514,0.008048428786076717,271.875,,,,,,,,Jędrzejowska,2.0,0.0,0.04007365836548579,0.030231486813313373,0.0021337531746299697,5.5,Jędrzejowska,2.0,0.0,0.04007365836548579,0.030231486813313373,0.0021337531746299697,5.5,Kamienna,4,0.016045380875202596,0.06473953628425173,7.851206107696889e-05,0.002166417726075865,253.0625,KROMERA,9.0,0.02184766706432576,0.07171456535278939,0.39039039501872597,0.0023262157008527924,286.6875
GRABISZYNEK,1.0,0.0,0.06167557932263815,0.0,0.0009695982970095294,1.625,,,,,,,,Kozia,2.0,0.0,0.04343280745105493,0.038696303121041116,0.00192665131530279,5.0,Kozia,2.0,0.0,0.04343280745105493,0.038696303121041116,0.00192665131530279,5.0,Krynicka,3,0.0402316761265388,0.058112034596932226,0.0006849500500852802,0.0014365203932932486,155.5,Kasprowicza,5.0,0.13276128862276135,0.06435129740518962,3.39071867823621e-05,0.0018469387631526693,238.125
GRABISZYŃSKA (Cmentarz II),2.0,0.0,0.054746835443037975,0.011560693641618498,0.00603524174473795,102.5,,,,,,,,Kamieńskiego,4.0,0.01789735710698254,0.07562468972364719,0.17588806991951067,0.0030122708509659596,19.0,Kamieńskiego,4.0,0.01789735710698254,0.07562468972364719,0.17588806991951067,0.0030122708509659596,19.0,Nyska,2,0.1733701317124101,0.058088483620398514,0.0,0.0007474514147632763,68.0,pl. Daniłowskiego,4.0,0.06638064431138067,0.0639784092713129,9.555661729574773e-05,0.001966286661673295,208.0
OPORÓW,1.0,0.0,0.05192076830732293,0.0,0.0034270467070308657,51.25,,,,,,,,Pola,2.0,0.0,0.0734726688102894,0.13566099786300181,0.0016574989145564573,11.125,Pola,2.0,0.0,0.0734726688102894,0.13566099786300181,0.0016574989145564573,11.125,Orzechowa,2,0.0,0.06151205207066734,0.01134634648184747,0.0005582344588274846,45.0,Paprotna,4.0,0.04718859446988357,0.06380115570331671,0.021167331966770956,0.001090631313156573,83.3125
Gajowa,3.0,0.010354455946629015,0.08741788782213239,0.09940852265089395,0.00585646174971874,106.25,,,,,,,,Trzebnicka,2.0,0.0,0.0756873136800265,0.011036892011209644,0.0015412563121591707,10.75,Trzebnicka,2.0,0.0,0.0756873136800265,0.011036892011209644,0.0015412563121591707,10.75,Bałtycka,6,0.05097570938742384,0.06977121531721564,0.040563662452283614,0.0022397998348815122,346.6875,Różanka,2.0,0.0,0.06197139781639244,9.247414577007845e-06,0.0010718025052072822,83.625
Hubska (Dawida),3.0,0.010354455946629015,0.09211927582534611,0.221266299233768,0.003345227648336646,31.1875,,,,,,,,Brücknera,4.0,0.01372792582576169,0.0656137832017229,0.16617720449921303,0.003354559931750697,22.0,Brücknera,4.0,0.01372792582576169,0.0656137832017229,0.16617720449921303,0.003354559931750697,22.0,Bezpieczna,3,0.0,0.06826480393713288,0.00010017056068440858,0.0011850577691823493,142.6875,Białków,2.0,0.0,0.02988173358543729,0.06847402247121742,0.0010859573196122959,1.25
Prudnicka,3.0,0.010354455946629015,0.08568598315998019,0.10955773625487297,0.008152082043241382,137.0,,,,,,,,C.H. Korona,5.0,0.02745585165152338,0.0622022594256159,0.11142462282621214,0.004320291730831025,37.0,C.H. Korona,5.0,0.02745585165152338,0.0622022594256159,0.11142462282621214,0.004320291730831025,37.0,Broniewskiego,5,0.05191546194001952,0.06841686555290374,0.03109077618647968,0.00226547648659968,350.0,Klęka,3.0,0.0,0.030744583460482148,0.08662053234283248,0.001652595736137563,2.0
Gajowicka,2.0,0.0,0.07383696116090482,0.02271810727248286,0.0043212864567121175,75.75,,,,,,,,Grudziądzka,2.0,0.0,0.06335782614723416,0.0004798648700525932,0.001775896000727991,11.0,Grudziądzka,2.0,0.0,0.06335782614723416,0.0004798648700525932,0.001775896000727991,11.0,Kamieńskiego,7,0.08436285189653252,0.06672356272790751,0.0,0.0031899296346251313,635.6875,Księginice - skrzyż. Warzyna,2.0,0.0,0.029068090017311022,0.06633170476087727,0.001084971697065412,1.25
Hallera,3.0,0.0,0.07870791628753412,0.12172334991262267,0.00876877528487845,226.0,,,,,,,,Kwidzyńska,3.0,0.0,0.06917953375719044,0.1938590093029803,0.0016927313193924026,9.0,Kwidzyńska,3.0,0.0,0.06917953375719044,0.1938590093029803,0.0016927313193924026,9.0,Kleczkowska,3,0.05219282967501134,0.0715950715950716,0.0009123642959633971,0.001133042932811598,163.1875,Białych Goździków,2.0,0.0,0.047890671420083186,0.0024813895781637717,0.0013245380458783045,23.125
Mielecka,2.0,0.0,0.06953376205787781,0.013173813684635032,0.005190543584679517,75.5,,,,,,,,Olsztyńska,3.0,0.02745585165152338,0.06213460231135282,0.166724250451073,0.001875068047082471,9.5,Olsztyńska,3.0,0.02745585165152338,0.06213460231135282,0.166724250451073,0.001875068047082471,9.5,Mochnackiego,4,0.027158106363915784,0.06547392462885421,0.03506781817689579,0.0006889797426779372,68.125,KŁOKOCZYCE,1.0,0.0,0.045704564785937055,0.0,0.0007518451331191989,11.625
Stadion Wrocław (Lotnicza),2.0,0.0,0.054781507283090565,0.09920688264551687,0.004991270402501742,103.0,,,,,,,,Konduktorska,2.0,0.0,0.04991807755324959,0.021689892126377213,0.0020769940844866607,5.0,Konduktorska,2.0,0.0,0.04991807755324959,0.021689892126377213,0.0020769940844866607,5.0,most Osobowicki,4,0.041398050103754296,0.06960181288442861,0.017529848119771502,0.0008275906231188458,80.5,ROD Pod Dębem,2.0,0.0,0.05029013539651837,0.004956614213276205,0.0011755201806565429,23.0
SĘPOLNO,1.0,0.0,0.0627493652520856,0.0,0.0040871993868988035,50.375,,,,,,,,Bujwida,3.0,0.031067668618638803,0.07191188040912667,0.022401691683621897,0.0014090560657423247,7.75,Bujwida,3.0,0.031067668618638803,0.07191188040912667,0.022401691683621897,0.0014090560657423247,7.75,Berenta,3,0.08938255963354143,0.07234185733512787,0.004412919295015838,0.0012854090723471508,165.4375,Bielany Wrocławskie - Boczna,3.0,0.0,0.05444474466360443,0.016928933618975694,0.0015764355457987837,18.5
Grabiszyńska,2.0,0.0,0.09266202463845742,0.12669713671192365,0.005299396645999815,131.5,,,,,,,,Kliniki,3.0,0.011887704937304433,0.07117271453044698,0.018154887583656455,0.0018913048926238064,11.0,Kliniki,3.0,0.011887704937304433,0.07117271453044698,0.018154887583656455,0.0018913048926238064,11.0,KROMERA,10,0.019034529390451277,0.07689556509298999,0.3846603676530308,0.0026268848912461926,360.0625,Bielany Wrocławskie - Kościół,2.0,0.0,0.057505707762557076,0.01921920996254797,0.0007990989670242714,8.75
