source,target,night_bus,day_bus,day_tram,night_tram,night,day
Kwiska,Na Ostatnim Groszu,3.3333333333333335,62.22222222222222,,,3.3333333333333335,62.22222222222222
Kwiska,Niedźwiedzia,,11.0,,,,11.0
Kwiska,PL. JANA PAWŁA II,,0.1111111111111111,,,,0.1111111111111111
Kwiska,Wejherowska,4.0,62.666666666666664,,,4.0,62.666666666666664
Kwiska,Wrocławski Park Technologiczny,,0.7777777777777778,,,,0.7777777777777778
Kątna,Brzezia Łąka - skrzy. Główna,,1.1111111111111112,,,,1.1111111111111112
Kątna,Oleśniczka,,1.1111111111111112,,,,1.1111111111111112
Kątowa,Milicka,3.3333333333333335,27.944444444444443,,,3.3333333333333335,27.944444444444443
Kątowa,Ługowa,2.6666666666666665,28.055555555555557,,,2.6666666666666665,28.055555555555557
Kępa,Kępa (na wys. nr 36),,1.5555555555555556,,,,1.5555555555555556
Kępa,Michałowice Skrzyżowanie,,1.2222222222222223,,,,1.2222222222222223
Kępa (na wys. nr 36),Kępa,,1.2222222222222223,,,,1.2222222222222223
Kępa (na wys. nr 36),Kępa - skrzy.,,1.5555555555555556,,,,1.5555555555555556
Kępa - skrzy.,Bierzyce,,1.6666666666666667,,,,1.6666666666666667
Kępa - skrzy.,Kępa (na wys. nr 36),,1.2222222222222223,,,,1.2222222222222223
Kępa - skrzy.,Zaprężyn - skrzy.,,0.1111111111111111,,,,0.1111111111111111
Kępińska,Jutrosińska,,11.777777777777779,,,,11.777777777777779
Kępińska,Kamieńskiego,9.333333333333334,83.61111111111111,72.27777777777777,,9.333333333333334,155.88888888888889
Kępińska,Mochnackiego,,0.4444444444444444,,,,0.4444444444444444
Kępińska,Wołowska,5.333333333333333,27.944444444444443,72.27777777777777,,5.333333333333333,100.22222222222223
Kętrzyńska,KROMERA,,,19.444444444444443,,,19.444444444444443
Kętrzyńska,Kwidzyńska,,,19.444444444444443,,,19.444444444444443
KŁOKOCZYCE,Białych Goździków,,10.333333333333334,,,,10.333333333333334
LEŚNICA,Eluarda,,0.1111111111111111,,,,0.1111111111111111
LEŚNICA,Jeleniogórska,3.3333333333333335,14.222222222222221,45.77777777777778,,3.3333333333333335,60.0
LEŚNICA,LEŚNICA,,0.6111111111111112,,,,0.6111111111111112
LEŚNICA,Leśnica - Hermes,,0.5,,,,0.5
LEŚNICA,RUBCZAKA (Stacja kolejowa),,27.88888888888889,,,,27.88888888888889
LEŚNICA,Wschowska,3.6666666666666665,11.222222222222221,,,3.6666666666666665,11.222222222222221
LEŚNICA,Średzka,5.666666666666667,21.666666666666668,,,5.666666666666667,21.666666666666668
LIPA PIOTROWSKA,Kominiarska,3.3333333333333335,30.22222222222222,,,3.3333333333333335,30.22222222222222
LIPA PIOTROWSKA,Perzowa,,9.5,,,,9.5
LIPA PIOTROWSKA,Tymiankowa,2.6666666666666665,20.944444444444443,,,2.6666666666666665,20.944444444444443
LITEWSKA,Inflancka,4.666666666666667,31.88888888888889,,,4.666666666666667,31.88888888888889
LITEWSKA,KIEŁCZOWSKA (LZN),1.3333333333333333,,,,1.3333333333333333,
LITEWSKA,Szewczenki,,8.88888888888889,,,,8.88888888888889
LITOMSKA (ZUS),POPOWICE (Stacja kolejowa),4.0,43.55555555555556,,,4.0,43.55555555555556
Las Mokrzański,Brzezina - Osiedle,,0.7777777777777778,,,,0.7777777777777778
Las Mokrzański,Mokra,,5.055555555555555,,,,5.055555555555555
Las Osobowicki,Lipska,2.0,6.055555555555555,,,2.0,6.055555555555555
Las Osobowicki,RĘDZIN,2.0,5.722222222222222,,,2.0,5.722222222222222
Las Ratyński,Ferma - stadnina koni,,2.611111111111111,,,,2.611111111111111
Las Ratyński,Krajobrazowa,,2.611111111111111,,,,2.611111111111111
Lawendowa,Rzemieślnicza,3.3333333333333335,35.888888888888886,,,3.3333333333333335,35.888888888888886
Lekarska,Obornicka (Obwodnica),3.3333333333333335,15.333333333333334,,,3.3333333333333335,15.333333333333334
Lekarska,Rondo Obrońców Grodna,,8.666666666666666,,,,8.666666666666666
Lekarska,Żmigrodzka (Obwodnica),,29.11111111111111,,,,29.11111111111111
Lenartowice przy posesji nr 11a,Księginice - skrzyż. Warzyna,,0.5555555555555556,,,,0.5555555555555556
Lenartowice przy posesji nr 11a,Prężyce przy posesji nr 22,,0.5555555555555556,,,,0.5555555555555556
Leśnica - Hermes,Mokrzańska,,0.6111111111111112,,,,0.6111111111111112
Libelta,Bacciarellego,4.0,,,,4.0,
Libelta,Monte Cassino,3.3333333333333335,15.0,,,3.3333333333333335,15.0
Libelta,SĘPOLNO,7.333333333333333,14.555555555555555,,,7.333333333333333,14.555555555555555
Lipska,Jarocińska,4.666666666666667,11.833333333333334,,,4.666666666666667,11.833333333333334
Lipska,Las Osobowicki,2.0,5.722222222222222,,,2.0,5.722222222222222
Lipska,Witkowska,2.6666666666666665,5.888888888888889,,,2.6666666666666665,5.888888888888889
Lubelska,Brodzka,,10.444444444444445,,,,10.444444444444445
Lubelska,Zbożowa,,10.444444444444445,,,,10.444444444444445
Lubiatów,Głoska - ul. Średzka,,0.3333333333333333,,,,0.3333333333333333
Lubiatów,Zabór Mały,,0.3333333333333333,,,,0.3333333333333333
Lutynia - Kolonia,Lutynia I,,0.4444444444444444,,,,0.4444444444444444
Lutynia - Kolonia,Radakowice - Świetlica,,0.3333333333333333,,,,0.3333333333333333
Lutynia - Straż,Lutynia I,,0.3333333333333333,,,,0.3333333333333333
Lutynia - Straż,Lutynia Osiedle ul. Wschodnia,,0.4444444444444444,,,,0.4444444444444444
Lutynia Centrum,Lutynia Osiedle ul. Wschodnia,,1.9444444444444444,,,,1.9444444444444444
Lutynia I,Lutynia - Kolonia,,0.3333333333333333,,,,0.3333333333333333
Lutynia I,Lutynia - Straż,,0.4444444444444444,,,,0.4444444444444444
Lutynia Osiedle ul. Wschodnia,Krępice,,2.388888888888889,,,,2.388888888888889
Lutynia Osiedle ul. Wschodnia,Lutynia - Straż,,0.3333333333333333,,,,0.3333333333333333
Lutynia Osiedle ul. Wschodnia,Lutynia Centrum,,2.1666666666666665,,,,2.1666666666666665
METALOWCÓW (Ośrodek sportu),KUŹNIKI (Stacja kolejowa),,11.777777777777779,,,,11.777777777777779
METALOWCÓW (Ośrodek sportu),Metalowców,,11.777777777777779,,,,11.777777777777779
MIŃSKA (Rondo Rotm. Pileckiego),Park Tysiąclecia,3.3333333333333335,17.333333333333332,,,3.3333333333333335,17.333333333333332
MIŃSKA (Rondo Rotm. Pileckiego),ROD Tysiąclecia,,0.1111111111111111,,,,0.1111111111111111
MIŃSKA (Rondo Rotm. Pileckiego),Rogowska,8.833333333333334,47.833333333333336,,,8.833333333333334,47.833333333333336
MIŃSKA (Rondo Rotm. Pileckiego),Tyrmanda,4.666666666666667,31.0,,,4.666666666666667,31.0
MOKRY DWÓR,Mokry Dwór - Starodworska,,4.666666666666667,,,,4.666666666666667
MUCHOBÓR MAŁY (Stacja kolejowa),Gądowianka,2.0,3.4444444444444446,,,2.0,3.4444444444444446
MUCHOBÓR MAŁY (Stacja kolejowa),Szkocka,,10.944444444444445,,,,10.944444444444445
MULICKA,Gorlicka,4.666666666666667,19.333333333333332,,,4.666666666666667,19.333333333333332
MULICKA,Psie Pole (Rondo Lotników Polskich),4.666666666666667,37.833333333333336,,,4.666666666666667,37.833333333333336
Magellana,Kolumba,3.3333333333333335,20.88888888888889,,,3.3333333333333335,20.88888888888889
Magellana,Swojczyce,4.0,20.944444444444443,,,4.0,20.944444444444443
Malinowa,Ożynowa,,18.77777777777778,,,,18.77777777777778
Malinowa,Wyścigowa,,18.88888888888889,,,,18.88888888888889
Malinowskiego,Jagodzińska,3.3333333333333335,26.166666666666668,,,3.3333333333333335,26.166666666666668
Malinowskiego,Konduktorska,3.3333333333333335,25.666666666666668,,,3.3333333333333335,25.666666666666668
Malwowa,Azaliowa,6.0,1.1111111111111112,,,6.0,1.1111111111111112
Marcepanowa,Słoneczna,,9.666666666666666,,,,9.666666666666666
Marcepanowa,WAŁBRZYSKA,,10.11111111111111,,,,10.11111111111111
Marchewkowa,GIEŁDOWA (Centrum Hurtu),2.6666666666666665,24.944444444444443,,,2.6666666666666665,24.944444444444443
Marchewkowa,WAŁBRZYSKA,4.0,24.444444444444443,,,4.0,24.444444444444443
Marszowice,Główna,,12.444444444444445,,,,12.444444444444445
Marszowice,Małomicka,,8.88888888888889,,,,8.88888888888889
Marszowice,Wilkszyńska,,3.7777777777777777,,,,3.7777777777777777
Marszowicka,Bojanowska,,8.666666666666666,,,,8.666666666666666
Marszowicka,Hartmana,,8.88888888888889,,,,8.88888888888889
Małomicka,Bojanowska,,8.88888888888889,,,,8.88888888888889
Małomicka,Marszowice,,8.666666666666666,,,,8.666666666666666
Małopanewska,Kwiska,6.333333333333333,,105.55555555555556,,6.333333333333333,105.55555555555556
Małopanewska,Niedźwiedzia,7.666666666666667,,105.55555555555556,,7.666666666666667,105.55555555555556
Małopolska (Ośrodek dla niewidomych),Kamiennogórska (Ośrodek dla niewidomych),3.6666666666666665,,,,3.6666666666666665,
Małopolska (Ośrodek dla niewidomych),Złotniki,3.0,11.222222222222221,,,3.0,11.222222222222221
Małopolska (Ośrodek dla niewidomych),Żernicka (Stacja kolejowa),,11.222222222222221,,,,11.222222222222221
Maślice Małe (Brodnicka),Rędzińska (Cmentarz),4.0,36.888888888888886,,,4.0,36.888888888888886
Maślice Małe (Brodnicka),Śliwowa,3.3333333333333335,37.55555555555556,,,3.3333333333333335,37.55555555555556
Maślicka (Osiedle),Rędzińska (Cmentarz),3.3333333333333335,43.22222222222222,,,3.3333333333333335,43.22222222222222
Maślicka (Osiedle),STADION WROCŁAW (Królewiecka),4.0,42.55555555555556,,,4.0,42.55555555555556
Maślicka (Staw),Maślice Małe (Brodnicka),4.0,36.888888888888886,,,4.0,36.888888888888886
Maślicka (Staw),Północna,3.3333333333333335,37.55555555555556,,,3.3333333333333335,37.55555555555556
Metalowców,Bajana,3.6666666666666665,,74.55555555555556,,3.6666666666666665,74.55555555555556
Metalowców,METALOWCÓW (Ośrodek sportu),,11.777777777777779,,,,11.777777777777779
Metalowców,PILCZYCE,6.333333333333333,11.777777777777779,74.55555555555556,,6.333333333333333,86.33333333333333
Metalowców,Rękodzielnicza,5.5,11.11111111111111,,,5.5,11.11111111111111
Metalowców,Szybowcowa,8.0,11.444444444444445,,,8.0,11.444444444444445
Michałowice Skrzyżowanie,Januszkowice - skrzy. Kępa,,1.2222222222222223,,,,1.2222222222222223
Michałowice Skrzyżowanie,Kępa,,1.5555555555555556,,,,1.5555555555555556
Mickiewicza,Kliniki,,14.055555555555555,,,,14.055555555555555
Mickiewicza,Kopernika,,,0.1111111111111111,,,0.1111111111111111
Mickiewicza,Park Szczytnicki,,14.444444444444445,,,,14.444444444444445
Mielecka,Gajowicka,4.333333333333333,12.333333333333334,33.55555555555556,,4.333333333333333,45.888888888888886
Mielecka,Ojca Beyzyma,4.0,12.11111111111111,33.77777777777778,,4.0,45.888888888888886
Mikołowska,Miłoszycka,,2.4444444444444446,,,,2.4444444444444446
Mikołowska,Niedziałkowskiego,3.3333333333333335,16.333333333333332,,,3.3333333333333335,16.333333333333332
Mikołowska,Swojczyce,3.3333333333333335,13.38888888888889,,,3.3333333333333335,13.38888888888889
Milicka,Kamieńskiego (Szpital),3.3333333333333335,27.944444444444443,,,3.3333333333333335,27.944444444444443
Milicka,Kątowa,2.6666666666666665,28.055555555555557,,,2.6666666666666665,28.055555555555557
Miodowa,Szkolna,,8.11111111111111,,,,8.11111111111111
Miodowa,Trzmielowicka,,8.333333333333334,,,,8.333333333333334
Mirków - Jagiellońska,Długołęka - Wiejska,,6.722222222222222,,,,6.722222222222222
Mirków - Jagiellońska,Mirków - Sportowa,,6.666666666666667,,,,6.666666666666667
Mirków - Sportowa,BIERUTOWSKA (Wiadukt),,6.666666666666667,,,,6.666666666666667
Mirków - Sportowa,Mirków - Jagiellońska,,6.722222222222222,,,,6.722222222222222
Międzyrzecka,Bierdzany,,4.277777777777778,,,,4.277777777777778
Międzyrzecka,Na Grobli,,0.4444444444444444,,,,0.4444444444444444
Międzyrzecka,Rakowiecka,,3.8333333333333335,,,,3.8333333333333335
Miękinia - Urząd Gminy,Klęka,,0.8888888888888888,,,,0.8888888888888888
Miękinia - Urząd Gminy,Miękinia - pętla,,0.1111111111111111,,,,0.1111111111111111
Miękinia - Urząd Gminy,Miękinia - stacja PKP,,1.4444444444444444,,,,1.4444444444444444
Miękinia - Urząd Gminy,Mrozów - Wyzwolenia,,0.7777777777777778,,,,0.7777777777777778
Miękinia - pętla,Miękinia - stacja PKP,,0.7777777777777778,,,,0.7777777777777778
Miękinia - stacja PKP,Miękinia - Urząd Gminy,,1.6666666666666667,,,,1.6666666666666667
Miękinia - stacja PKP,Miękinia - pętla,,0.4444444444444444,,,,0.4444444444444444
Miękinia - stacja PKP,Miękinia Cegielnia,,0.5555555555555556,,,,0.5555555555555556
Miękinia Cegielnia,Kadłub NŻ,,0.5555555555555556,,,,0.5555555555555556
Miękinia Cegielnia,Miękinia - stacja PKP,,0.4444444444444444,,,,0.4444444444444444
Miłoszycka,Gospodarska,0.6666666666666666,6.5,,,0.6666666666666666,6.5
Miłoszycka,Mikołowska,,2.6666666666666665,,,,2.6666666666666665
Miłoszycka,Swojczyce,,4.277777777777778,,,,4.277777777777778
Mochnackiego,Gąsiorowskiego,2.6666666666666665,29.38888888888889,,,2.6666666666666665,29.38888888888889
Mochnackiego,Kamieńskiego,3.3333333333333335,29.5,,,3.3333333333333335,29.5
Modlińska,Gajowicka (szkoła),,20.72222222222222,,,,20.72222222222222
Modlińska,Rymarska,,10.666666666666666,,,,10.666666666666666
Modlińska,Wawrzyniaka,,9.88888888888889,,,,9.88888888888889
Modra,Górnicza,,53.666666666666664,15.555555555555555,,,69.22222222222223
Modra,Kolista,1.3333333333333333,33.27777777777778,,,1.3333333333333333,33.27777777777778
Modra,Kozanowska,,,15.444444444444445,,,15.444444444444445
Modra,PILCZYCKA (Anima),,,31.0,,,31.0
Mokra,Grzybowa,,5.055555555555555,,,,5.055555555555555
Mokra,Las Mokrzański,,5.0,,,,5.0
Mokronos Dolny - Parkowa/Stawowa,Cesarzowice skrz.,,0.7777777777777778,,,,0.7777777777777778
Mokronos Dolny - Parkowa/Stawowa,Jordanowska,,0.7777777777777778,,,,0.7777777777777778
Mokry Dwór - Starodworska,MOKRY DWÓR,,4.666666666666667,,,,4.666666666666667
Mokry Dwór - Starodworska,Starodworska,,4.666666666666667,,,,4.666666666666667
Mokrzańska,Krępicka,,6.333333333333333,,,,6.333333333333333
Mokrzańska,Średzka,,0.1111111111111111,,,,0.1111111111111111
Mokrzańska,ŻAR,,6.722222222222222,,,,6.722222222222222
Moniuszki,Stadion Olimpijski,3.3333333333333335,,,,3.3333333333333335,
Moniuszki,Śniadeckich,2.6666666666666665,,,,2.6666666666666665,
Monopolowa,Ceglana,,0.7777777777777778,,,,0.7777777777777778
Monopolowa,Kolumba,4.0,19.833333333333332,,,4.0,19.833333333333332
Monopolowa,SĘPOLNO,3.3333333333333335,21.555555555555557,,,3.3333333333333335,21.555555555555557
Monopolowa,Volvo,,1.1111111111111112,,,,1.1111111111111112
Monte Cassino,Bacciarellego,,9.777777777777779,,,,9.777777777777779
Monte Cassino,Libelta,4.666666666666667,14.555555555555555,,,4.666666666666667,14.555555555555555
Monte Cassino,Okrzei,,24.666666666666668,,,,24.666666666666668
Monte Cassino,Spółdzielcza,3.3333333333333335,,,,3.3333333333333335,
Morelowskiego,Adamieckiego,,10.277777777777779,,,,10.277777777777779
Morelowskiego,GIEŁDOWA (Centrum Hurtu),0.6666666666666666,10.0,,,0.6666666666666666,10.0
Morwowa,BARDZKA (Cmentarz),3.3333333333333335,36.166666666666664,,,3.3333333333333335,36.166666666666664
Morwowa,Krynicka,,33.72222222222222,30.666666666666668,,,64.38888888888889
Morwowa,Złotostocka,0.6666666666666666,17.0,,,0.6666666666666666,17.0
Morwowa,Świeradowska,,,30.666666666666668,,,30.666666666666668
Mosty Warszawskie,Daszyńskiego,6.666666666666667,,45.77777777777778,,6.666666666666667,45.77777777777778
Mosty Warszawskie,KROMERA,6.0,0.2222222222222222,45.77777777777778,,6.0,46.0
Mosty Warszawskie,Wyszyńskiego,3.6666666666666665,39.611111111111114,,,3.6666666666666665,39.611111111111114
Mrozów - Wyzwolenia,Miękinia - Urząd Gminy,,0.6666666666666666,,,,0.6666666666666666
Mrozów - Wyzwolenia,Mrozów - Świetlica,,0.3333333333333333,,,,0.3333333333333333
Mrozów - Wyzwolenia,Wojnowice - Główna,,0.4444444444444444,,,,0.4444444444444444
Mrozów - Świetlica,Mrozów - Wyzwolenia,,0.3333333333333333,,,,0.3333333333333333
Mrozów - Świetlica,Żurawiniec,,0.3333333333333333,,,,0.3333333333333333
Mroźna,Wilczyce,,6.222222222222222,,,,6.222222222222222
Mroźna,Zgorzelisko,,7.055555555555555,,,,7.055555555555555
Muchobór Wielki,Muchobór Wielki (Roślinna),4.833333333333333,30.833333333333332,,,4.833333333333333,30.833333333333332
Muchobór Wielki,Stanisławowska (W.K. Formaty),4.666666666666667,31.0,,,4.666666666666667,31.0
Muchobór Wielki (Roślinna),Tyrmanda,4.833333333333333,30.833333333333332,,,4.833333333333333,30.833333333333332
Młodych Techników,PL. JANA PAWŁA II,7.666666666666667,19.88888888888889,105.55555555555556,,7.666666666666667,125.44444444444444
Młodych Techników,Strzegomska (Muzeum Współczesne),,65.83333333333333,,,,65.83333333333333
Młodych Techników,pl. Strzegomski (Muzeum Współczesne),6.333333333333333,,105.55555555555556,,6.333333333333333,105.55555555555556
NOWY DWÓR (pętla),Nowy Dwór (Rogowska),4.0,,,,4.0,
NOWY DWÓR (pętla),Nowy Dwór (Stacja kolejowa),5.5,,,,5.5,
NOWY DWÓR (pętla),Zemska,4.0,42.05555555555556,,,4.0,42.05555555555556
Na Grobli,Międzyrzecka,,0.3333333333333333,,,,0.3333333333333333
Na Grobli,Rakowiecka,,0.4444444444444444,,,,0.4444444444444444
Na Niskich Łąkach,Krakowska,4.0,10.444444444444445,30.666666666666668,,4.0,41.111111111111114
Na Niskich Łąkach,Na Niskich Łąkach,,14.055555555555555,,,,14.055555555555555
Na Niskich Łąkach,Rakowiecka,,4.277777777777778,,,,4.277777777777778
Na Niskich Łąkach,pl. Zgody,4.0,,30.666666666666668,,4.0,30.666666666666668
Na Niskich Łąkach,Świstackiego,,14.055555555555555,,,,14.055555555555555
Na Ostatnim Groszu,Gądowianka,,39.94444444444444,,,,39.94444444444444
Na Ostatnim Groszu,Hala Orbita,0.6666666666666666,2.2222222222222223,,,0.6666666666666666,2.2222222222222223
Na Ostatnim Groszu,Kwiska,8.0,62.22222222222222,,,8.0,62.22222222222222
Na Ostatnim Groszu,Orlińskiego,3.3333333333333335,48.111111111111114,,,3.3333333333333335,48.111111111111114
Na Szańcach,Jedności Narodowej,6.0,10.11111111111111,62.666666666666664,,6.0,72.77777777777777
Na Szańcach,pl. Bema,6.666666666666667,10.0,58.666666666666664,,6.666666666666667,68.66666666666667
Narodowe Forum Muzyki,Renoma,15.666666666666666,1.2222222222222223,46.44444444444444,,15.666666666666666,47.666666666666664
Narodowe Forum Muzyki,Rynek,,,59.888888888888886,,,59.888888888888886
Narodowe Forum Muzyki,Zamkowa,,,44.333333333333336,,,44.333333333333336
Narodowe Forum Muzyki,pl. Legionów,,,72.88888888888889,,,72.88888888888889
Niedziałkowskiego,Mikołowska,3.3333333333333335,15.833333333333334,,,3.3333333333333335,15.833333333333334
Niedziałkowskiego,Zagrodnicza,3.3333333333333335,16.333333333333332,,,3.3333333333333335,16.333333333333332
Niedźwiedzia,Głogowska,,11.0,,,,11.0
Niedźwiedzia,Kwiska,,11.0,,,,11.0
Niedźwiedzia,Małopanewska,6.333333333333333,,105.55555555555556,,6.333333333333333,105.55555555555556
Niedźwiedzia,ZACHODNIA (Stacja kolejowa),7.666666666666667,,105.55555555555556,,7.666666666666667,105.55555555555556
Nowodworska,Centrum Zarządzania Kryzysowego,5.333333333333333,75.61111111111111,,,5.333333333333333,75.61111111111111
Nowodworska,MUCHOBÓR MAŁY (Stacja kolejowa),2.0,14.38888888888889,,,2.0,14.38888888888889
Nowodworska,Nowy Dwór,10.666666666666666,116.61111111111111,,,10.666666666666666,116.61111111111111
Nowodworska,Szkocka,4.0,25.38888888888889,,,4.0,25.38888888888889
Nowowiejska,Daszyńskiego,6.0,0.2222222222222222,45.77777777777778,,6.0,46.0
Nowowiejska,Jedności Narodowej,6.666666666666667,10.0,58.666666666666664,,6.666666666666667,68.66666666666667
Nowowiejska,Słonimskiego,,9.88888888888889,,,,9.88888888888889
Nowowiejska,Słowiańska,6.0,,17.11111111111111,,6.0,17.11111111111111
Nowowiejska,Wyszyńskiego,4.666666666666667,,15.333333333333334,,4.666666666666667,15.333333333333334
Nowy Dom,Bierdzany,,4.277777777777778,,,,4.277777777777778
Nowy Dom,Opatowicka nr 59,,4.277777777777778,,,,4.277777777777778
Nowy Dwór,Chociebuska,8.833333333333334,46.111111111111114,,,8.833333333333334,46.111111111111114
Nowy Dwór,Nowodworska,11.333333333333334,115.38888888888889,,,11.333333333333334,115.38888888888889
Nowy Dwór,Rogowska,10.666666666666666,100.66666666666667,,,10.666666666666666,100.66666666666667
Nowy Dwór (Rogowska),Chociebuska,4.0,20.77777777777778,,,4.0,20.77777777777778
Nowy Dwór (Rogowska),NOWY DWÓR (pętla),4.833333333333333,0.16666666666666666,,,4.833333333333333,0.16666666666666666
Nowy Dwór (Rogowska),Nowy Dwór (Stacja kolejowa),,21.0,,,,21.0
Nowy Dwór (Stacja kolejowa),Kołobrzeska,5.5,31.11111111111111,,,5.5,31.11111111111111
Nowy Dwór (Stacja kolejowa),NOWY DWÓR (pętla),3.3333333333333335,0.2222222222222222,,,3.3333333333333335,0.2222222222222222
Nowy Dwór (Stacja kolejowa),Nowy Dwór (Rogowska),,20.77777777777778,,,,20.77777777777778
Nowy Dwór (Stacja kolejowa),Zemska,,10.0,,,,10.0
Nyska,Bardzka,,,30.22222222222222,,,30.22222222222222
Nyska,Transbud,3.3333333333333335,28.944444444444443,30.22222222222222,,3.3333333333333335,59.166666666666664
OPATOWICE,Opatowicka nr 127,,2.7222222222222223,,,,2.7222222222222223
OPATOWICE,Opatowicka nr 85,,4.277777777777778,,,,4.277777777777778
OPORÓW,GRABISZYŃSKA (Cmentarz II),,,45.55555555555556,,,45.55555555555556
OPORÓW,GRABISZYŃSKA (Cmentarz),4.0,34.55555555555556,,,4.0,34.55555555555556
OPORÓW,Solskiego,4.0,24.77777777777778,,,4.0,24.77777777777778
OSIEDLE SOBIESKIEGO,Królewska,10.666666666666666,39.166666666666664,,,10.666666666666666,39.166666666666664
OSOBOWICE,Jarocińska,4.666666666666667,11.61111111111111,,,4.666666666666667,11.61111111111111
OSOBOWICE,OSOBOWICKA (Cmentarz),4.5,6.055555555555555,,,4.5,6.055555555555555
OSOBOWICE,most Milenijny,0.16666666666666666,5.777777777777778,,,0.16666666666666666,5.777777777777778
OSOBOWICE (Stacja kolejowa),Kominiarska,2.6666666666666665,36.111111111111114,,,2.6666666666666665,36.111111111111114
OSOBOWICKA (Cmentarz II),OSOBOWICKA (Cmentarz),5.333333333333333,27.055555555555557,,,5.333333333333333,27.055555555555557
OSOBOWICKA (Cmentarz II),Serbska (C.K. Agora),,11.722222222222221,,,,11.722222222222221
OSOBOWICKA (Cmentarz II),Łużycka,5.166666666666667,15.722222222222221,,,5.166666666666667,15.722222222222221
OSOBOWICKA (Cmentarz),OSOBOWICE,4.666666666666667,5.722222222222222,,,4.666666666666667,5.722222222222222
OSOBOWICKA (Cmentarz),OSOBOWICKA (Cmentarz II),5.166666666666667,27.444444444444443,,,5.166666666666667,27.444444444444443
OSOBOWICKA (Cmentarz),most Milenijny,0.6666666666666666,21.333333333333332,,,0.6666666666666666,21.333333333333332
Obornicka (Obwodnica),Irysowa,11.666666666666666,22.555555555555557,,,11.666666666666666,22.555555555555557
Obornicka (Obwodnica),Ostowa,2.6666666666666665,36.111111111111114,,,2.6666666666666665,36.111111111111114
Obornicka (Obwodnica),most Milenijny,,29.5,,,,29.5
Oboźna,Gałczyńskiego,3.3333333333333335,11.11111111111111,,,3.3333333333333335,11.11111111111111
Oboźna,Parafialna,5.0,11.0,,,5.0,11.0
Odolanowska,Odrodzenia Polski,,1.9444444444444444,,,,1.9444444444444444
Odolanowska,Pruszowice - las,,1.7777777777777777,,,,1.7777777777777777
Odrodzenia Polski,Odolanowska,,1.7777777777777777,,,,1.7777777777777777
Odrodzenia Polski,ZAKRZÓW,,1.9444444444444444,,,,1.9444444444444444
Ogród Botaniczny,GALERIA DOMINIKAŃSKA,,6.333333333333333,,,,6.333333333333333
Ogród Botaniczny,Górnickiego,3.3333333333333335,,30.555555555555557,,3.3333333333333335,30.555555555555557
Ogród Botaniczny,Katedra,3.6666666666666665,38.5,1.6666666666666667,,3.6666666666666665,40.166666666666664
Ogród Botaniczny,Wyszyńskiego,7.5,45.27777777777778,,,7.5,45.27777777777778
Ogród Botaniczny,pl. Bema,,,33.111111111111114,,,33.111111111111114
Ogród Botaniczny,Świętokrzyska,2.6666666666666665,21.22222222222222,,,2.6666666666666665,21.22222222222222
Ojca Beyzyma,Aleja Pracy,4.0,20.61111111111111,32.333333333333336,,4.0,52.94444444444444
Ojca Beyzyma,Aleja Wędrowców,,8.38888888888889,,,,8.38888888888889
Ojca Beyzyma,GRABISZYNEK,,,1.4444444444444444,,,1.4444444444444444
Ojca Beyzyma,Mielecka,4.333333333333333,12.333333333333334,33.55555555555556,,4.333333333333333,45.888888888888886
Okrzei,Monte Cassino,,24.333333333333332,,,,24.333333333333332
Okrzei,Partyzantów,,24.666666666666668,,,,24.666666666666668
Olbrachtowska,Arachidowa,2.6666666666666665,11.222222222222221,,,2.6666666666666665,11.222222222222221
Olbrachtowska,Stoszowska,3.3333333333333335,11.666666666666666,,,3.3333333333333335,11.666666666666666
Oleśniczka,Kątna,,1.1111111111111112,,,,1.1111111111111112
Oleśniczka,Oleśniczka - skrzy.,,0.3333333333333333,,,,0.3333333333333333
Oleśniczka - skrzy.,Oleśniczka,,0.3333333333333333,,,,0.3333333333333333
Oleśniczka - skrzy.,Raków IV,,0.3333333333333333,,,,0.3333333333333333
Olsztyńska,C.H. Korona,4.666666666666667,5.722222222222222,,,4.666666666666667,5.722222222222222
Olsztyńska,Kowalska 56,4.0,6.055555555555555,,,4.0,6.055555555555555
Opatowicka nr 127,OPATOWICE,,2.7222222222222223,,,,2.7222222222222223
Opatowicka nr 127,Zalewowa,,2.7222222222222223,,,,2.7222222222222223
Opatowicka nr 59,Nowy Dom,,4.277777777777778,,,,4.277777777777778
Opatowicka nr 59,Opatowicka nr 85,,4.277777777777778,,,,4.277777777777778
Opatowicka nr 85,OPATOWICE,,4.277777777777778,,,,4.277777777777778
Opatowicka nr 85,Opatowicka nr 59,,4.277777777777778,,,,4.277777777777778
Opera,Arkady (Capitol),,,63.111111111111114,,,63.111111111111114
Opera,Narodowe Forum Muzyki,,,28.666666666666668,,,28.666666666666668
Opera,Park Staromiejski,,,61.666666666666664,,,61.666666666666664
Opera,ŚWIDNICKA (Dom Europy),,,45.22222222222222,,,45.22222222222222
Orla,Hallera,,15.166666666666666,,,,15.166666666666666
Orla,Jastrzębia,7.666666666666667,,71.77777777777777,,7.666666666666667,71.77777777777777
Orla,KRZYKI,6.0,15.5,58.77777777777778,,6.0,74.27777777777777
Orla,Zajezdnia BOREK,,,13.0,,,13.0
Orlińskiego,Drzewieckiego,3.3333333333333335,48.111111111111114,,,3.3333333333333335,48.111111111111114
